outer_fold,seed,patient_budget,cell_cap,task,class_index,class_name,training_patient_count,training_cell_count,observed_in_training
0,15,8,100,fine,11,CD8 + CTL-1,2,5,True
0,15,8,100,fine,12,CD8 + CTL-2,2,2,True
0,15,8,100,fine,13,CD8 + CTL-3,2,3,True
0,15,8,100,fine,14,CD8 Tem-1,7,79,True
0,15,8,100,fine,15,CD8 Tem-2,7,14,True
0,15,8,100,fine,16,Cycling T,7,15,True
0,15,8,100,fine,17,Erythrocyte,0,0,False
0,15,8,100,fine,18,GCB,1,3,True
0,15,8,100,fine,19,Memory B-1,7,25,True
0,15,8,100,fine,20,Memory B-2,1,1,True
0,15,8,100,fine,21,Naive T,5,17,True
0,15,8,100,fine,22,Plasma,5,12,True
