model,seed,scope,patient,cells,correct,cross,within,oracle_correct,fixed_mass,cross_among_errors,cross_among_errors_n,repair_among_cross,repair_among_cross_n,fine_cross_given_coarse_correct,fine_cross_given_coarse_correct_n,fine_cross_given_coarse_wrong,fine_cross_given_coarse_wrong_n
mlp,43,2,PBMC-5,7266,0.5616570327552987,0.36760253234241674,0.07074043490228461,0.8777869529314616,0.3161299201761629,0.83861852433281,3185,0.8599775365031823,2671,0.0,1031,0.42838813151563754,6235
mlp,43,2,PBMC-6,4702,0.7322415993194386,0.1658868566567418,0.10187154402381965,0.8845172267120375,0.1522756273925989,0.6195393169181891,1259,0.9179487179487179,780,0.001040582726326743,1922,0.2798561151079137,2780
mlp,43,2,PC-1,4545,0.26226622662266225,0.7262926292629263,0.01144114411441144,0.9575357535753576,0.6952695269526953,0.9844915001491202,3353,0.9572856710087853,3301,0.0,276,0.773249004450691,4269
mlp,43,2,PC-2,267,0.10112359550561797,0.898876404494382,0.0,0.9662921348314607,0.8651685393258427,1.0,240,0.9625,240,0.0,1,0.9022556390977443,266
mlp,43,2,PC-3,1145,0.0943231441048035,0.9021834061135371,0.0034934497816593887,0.9502183406113537,0.8558951965065502,0.996142719382835,1037,0.9486931268151017,1033,0.0,37,0.9323104693140795,1108
mlp,43,2,PC-4,597,0.7788944723618091,0.20435510887772193,0.01675041876046901,0.9798994974874372,0.20100502512562815,0.9242424242424242,132,0.9836065573770492,122,0.0113314447592068,353,0.48360655737704916,244
mlp,43,2,PC-5,584,0.02910958904109589,0.9657534246575342,0.005136986301369863,0.946917808219178,0.9178082191780822,0.9947089947089947,567,0.950354609929078,564,0.0,1,0.967409948542024,583
mlp,43,2,PC-6,734,0.16212534059945505,0.8242506811989101,0.013623978201634877,0.9141689373297003,0.7520435967302452,0.983739837398374,615,0.912396694214876,605,0.0,58,0.8949704142011834,676
mlp,43,2,PRZ1,1648,0.2955097087378641,0.6535194174757282,0.050970873786407765,0.8191747572815534,0.5236650485436893,0.9276485788113695,1161,0.8012999071494893,1077,0.0,268,0.7804347826086957,1380
mlp,43,2,PRZ2,1821,0.25096101043382757,0.685886875343218,0.06315211422295441,0.7462932454695222,0.4953322350356947,0.9156891495601173,1364,0.722177742193755,1249,0.003472222222222222,288,0.8140900195694716,1533
mlp,43,2,PRZ3,2390,0.5422594142259414,0.4175732217573222,0.0401673640167364,0.9246861924686193,0.38242677824267785,0.9122486288848263,1094,0.9158316633266533,998,0.012274959083469721,1222,0.8416095890410958,1168
mlp,43,2,PRZ4,1456,0.35645604395604397,0.5789835164835165,0.06456043956043957,0.8179945054945055,0.46153846153846156,0.8996798292422625,937,0.797153024911032,843,0.0,377,0.7812789620018535,1079
mlp,43,2,PRZ5,5532,0.33676789587852496,0.6263557483731019,0.0368763557483731,0.9040130151843818,0.5672451193058569,0.9443990188062142,3669,0.9056277056277057,3465,0.010224948875255624,978,0.7586736934563022,4554
mlp,43,2,PRZ6,2764,0.21635311143270622,0.7644717800289436,0.01917510853835022,0.8614327062228654,0.6450795947901592,0.9755309325946445,2166,0.8438239469947941,2113,0.00398406374501992,251,0.8404297652208516,2513
mlp,43,3,CRC11,17,0.0,1.0,0.0,0.9411764705882353,0.9411764705882353,1.0,17,0.9411764705882353,17,,0,1.0,17
mlp,43,3,CRC13,9,0.0,1.0,0.0,1.0,1.0,1.0,9,1.0,9,,0,1.0,9
mlp,43,3,CRC16,20,0.0,1.0,0.0,1.0,1.0,1.0,20,1.0,20,,0,1.0,20
mlp,43,3,CRC17,48,0.0,1.0,0.0,0.9583333333333334,0.9583333333333334,1.0,48,0.9583333333333334,48,,0,1.0,48
mlp,43,3,CRC22,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
mlp,43,3,CRC23,9,0.0,1.0,0.0,0.8888888888888888,0.8888888888888888,1.0,9,0.8888888888888888,9,,0,1.0,9
mlp,43,3,CRC24,3,0.0,1.0,0.0,1.0,1.0,1.0,3,1.0,3,,0,1.0,3
mlp,43,3,CRC25,37,0.0,1.0,0.0,1.0,1.0,1.0,37,1.0,37,,0,1.0,37
mlp,43,3,GC28_P_cDNA,14,0.0,1.0,0.0,1.0,1.0,1.0,14,1.0,14,,0,1.0,14
mlp,43,3,GC29_P_cDNA,15,0.0,1.0,0.0,1.0,1.0,1.0,15,1.0,15,,0,1.0,15
mlp,43,3,GC2_P_cDNA,1,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1,,0,1.0,1
mlp,43,3,GC30_P_cDNA,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
mlp,43,3,GC31_P_cDNA,20,0.0,1.0,0.0,1.0,1.0,1.0,20,1.0,20,,0,1.0,20
mlp,43,3,GC32_P_cDNA,6,0.0,1.0,0.0,1.0,1.0,1.0,6,1.0,6,,0,1.0,6
mlp,43,3,GC36_P_cDNA,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
mlp,43,3,HCC-1,10,0.0,1.0,0.0,1.0,1.0,1.0,10,1.0,10,,0,1.0,10
mlp,43,3,HCC-2-1_1,6,0.0,1.0,0.0,1.0,1.0,1.0,6,1.0,6,,0,1.0,6
mlp,43,3,HCC-2-2,19,0.0,1.0,0.0,1.0,1.0,1.0,19,1.0,19,,0,1.0,19
mlp,43,3,HCC-22,5,0.0,1.0,0.0,1.0,1.0,1.0,5,1.0,5,,0,1.0,5
mlp,43,3,HCC-3-1_2,13,0.0,1.0,0.0,1.0,1.0,1.0,13,1.0,13,,0,1.0,13
mlp,43,3,HCC-3-2_1,15,0.0,1.0,0.0,1.0,1.0,1.0,15,1.0,15,,0,1.0,15
mlp,43,3,PBMC-1,108,0.018518518518518517,0.9814814814814815,0.0,1.0,0.9814814814814815,1.0,106,1.0,106,0.0,1,0.9906542056074766,107
mlp,43,3,PBMC-2,371,0.0,1.0,0.0,0.9487870619946092,0.9487870619946092,1.0,371,0.9487870619946092,371,,0,1.0,371
mlp,43,3,PBMC-3,131,0.31297709923664124,0.6870229007633588,0.0,0.9847328244274809,0.6717557251908397,1.0,90,0.9777777777777777,90,0.0,34,0.9278350515463918,97
mlp,43,3,PBMC-4,287,0.11149825783972125,0.8885017421602788,0.0,1.0,0.8885017421602788,1.0,255,1.0,255,0.0,12,0.9272727272727272,275
mlp,43,3,PBMC-5,120,0.008333333333333333,0.9916666666666667,0.0,1.0,0.9916666666666667,1.0,119,1.0,119,,0,0.9916666666666667,120
mlp,43,3,PBMC-6,134,0.07462686567164178,0.9253731343283582,0.0,0.9925373134328358,0.917910447761194,1.0,124,0.9919354838709677,124,0.0,8,0.9841269841269841,126
mlp,43,3,PC-1,98,0.0,1.0,0.0,1.0,1.0,1.0,98,1.0,98,,0,1.0,98
mlp,43,3,PC-2,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
mlp,43,3,PC-3,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
mlp,43,3,PC-5,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
mlp,43,3,PC-6,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
mlp,43,3,PRZ1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1,,0,1.0,1
mlp,43,3,PRZ2,4,0.0,1.0,0.0,1.0,1.0,1.0,4,1.0,4,,0,1.0,4
mlp,43,3,PRZ3,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
mlp,43,3,PRZ4,10,0.0,1.0,0.0,1.0,1.0,1.0,10,1.0,10,,0,1.0,10
mlp,43,3,PRZ5,14,0.0,1.0,0.0,1.0,1.0,1.0,14,1.0,14,,0,1.0,14
mlp,43,3,PRZ6,42,0.0,1.0,0.0,1.0,1.0,1.0,42,1.0,42,,0,1.0,42
mlp,43,4,CRC11,3220,0.48819875776397514,0.1496894409937888,0.362111801242236,0.5860248447204969,0.09782608695652174,0.2924757281553398,1648,0.6535269709543569,482,0.13115274690377898,3149,0.971830985915493,71
mlp,43,4,CRC13,2601,0.5632449058054594,0.15916955017301038,0.2775855440215302,0.661284121491734,0.09803921568627451,0.3644366197183099,1136,0.6159420289855072,414,0.09572215163066497,2361,0.7833333333333333,240
mlp,43,4,CRC16,3959,0.024248547613033595,0.8454155089669109,0.13033594342005558,0.16544581965142713,0.14119727203839352,0.8664250582448874,3863,0.1670152375261428,3347,0.7721139430284858,2668,0.9969016266460109,1291
mlp,43,4,CRC17,2750,0.11054545454545454,0.43127272727272725,0.4581818181818182,0.2101818181818182,0.09963636363636363,0.4848732624693377,2446,0.23102866779089376,1186,0.29118773946360155,2088,0.8731117824773413,662
mlp,43,4,CRC22,3623,0.4590118686171681,0.3251449075351918,0.21584322384764007,0.6599503174165057,0.20093844879933756,0.6010204081632653,1960,0.6179966044142614,1178,0.2609230769230769,3250,0.8847184986595175,373
mlp,43,4,CRC23,2883,0.35310440513354147,0.5435310440513355,0.10336455081512314,0.7339576829691293,0.3808532778355879,0.8402144772117962,1865,0.7007019783024888,1567,0.33369156367544334,1861,0.9256360078277887,1022
mlp,43,4,CRC24,2677,0.4363093014568547,0.3709376167351513,0.19275308180799403,0.6768771012327232,0.2405677997758685,0.658051689860835,1509,0.648539778449144,993,0.2804825506247307,2321,0.9606741573033708,356
mlp,43,4,CRC25,3070,0.08631921824104234,0.8550488599348535,0.05863192182410423,0.49185667752442996,0.40553745928338764,0.9358288770053476,2805,0.4742857142857143,2625,0.621380846325167,898,0.9516574585635359,2172
mlp,43,4,GC28_P_cDNA,2915,0.47855917667238423,0.2960548885077187,0.22538593481989708,0.6576329331046312,0.179073756432247,0.5677631578947369,1520,0.6048667439165701,863,0.25951940850277266,2705,0.7666666666666667,210
mlp,43,4,GC29_P_cDNA,1576,0.4784263959390863,0.08756345177664974,0.434010152284264,0.5076142131979695,0.02918781725888325,0.1678832116788321,822,0.3333333333333333,138,0.0423956931359354,1486,0.8333333333333334,90
mlp,43,4,GC2_P_cDNA,2334,0.41730934018851756,0.2035132819194516,0.3791773778920309,0.5231362467866324,0.10582690659811482,0.3492647058823529,1360,0.52,475,0.18810148731408574,2286,0.9375,48
mlp,43,4,GC30_P_cDNA,2820,0.4443262411347518,0.31950354609929077,0.23617021276595745,0.6170212765957447,0.1726950354609929,0.5749840459476707,1567,0.5405105438401776,901,0.2733485193621868,2634,0.9731182795698925,186
mlp,43,4,GC31_P_cDNA,3440,0.4982558139534884,0.2372093023255814,0.26453488372093026,0.6284883720930232,0.13023255813953488,0.4727694090382387,1726,0.5490196078431373,816,0.07635942923254917,2593,0.7296340023612751,847
mlp,43,4,GC32_P_cDNA,3824,0.27405857740585776,0.5902196652719666,0.13572175732217573,0.6166317991631799,0.3425732217573222,0.8130403458213257,2776,0.5804164820558263,2257,0.10541110330288124,1423,0.8775510204081632,2401
mlp,43,4,GC36_P_cDNA,3337,0.5993407252022775,0.07851363500149836,0.3221456397962241,0.6338028169014085,0.034462091699130955,0.19596110695587135,1337,0.4389312977099237,262,0.05079962370649106,3189,0.6756756756756757,148
mlp,43,4,HCC-1,3021,0.2869910625620655,0.5723270440251572,0.14068189341277723,0.5680238331678252,0.2810327706057597,0.8026926648096564,2154,0.4910352805089647,1729,0.2562425683709869,1682,0.9693801344286781,1339
mlp,43,4,HCC-2-1_1,2442,0.2891072891072891,0.5565110565110565,0.15438165438165438,0.5958230958230958,0.3067158067158067,0.7828341013824884,1736,0.551140544518028,1359,0.4514314928425358,1956,0.9794238683127572,486
mlp,43,4,HCC-2-2,2589,0.2726921591348011,0.5731942835071456,0.1541135573580533,0.5959830050212437,0.32329084588644263,0.7881040892193308,1883,0.5640161725067385,1484,0.4633546483030005,2033,0.9748201438848921,556
mlp,43,4,HCC-22,3858,0.6153447382063245,0.1381544841886988,0.24650077760497668,0.6886988076723691,0.07335406946604459,0.3591644204851752,1484,0.5309568480300187,533,0.09015715467328371,3627,0.8917748917748918,231
mlp,43,4,HCC-24,4670,0.4743040685224839,0.3233404710920771,0.20235546038543897,0.6402569593147751,0.16595289079229122,0.615071283095723,2455,0.5132450331125827,1510,0.17388978063135366,3738,0.9227467811158798,932
mlp,43,4,HCC-3-1_2,2988,0.1348728246318608,0.7975234270414994,0.06760374832663989,0.6114457831325302,0.47657295850066933,0.9218568665377176,2585,0.5975660931598825,2383,0.4379210779595765,1039,0.9892252437147255,1949
mlp,43,4,HCC-3-2_1,2875,0.12834782608695652,0.8260869565217391,0.04556521739130435,0.6622608695652173,0.5339130434782609,0.9477254588986432,2506,0.6463157894736842,2375,0.5375722543352601,1038,0.9891126837234622,1837
mlp,43,4,PBMC-1,10190,0.12100098135426889,0.5835132482826301,0.2954857703631011,0.278900883218842,0.15789990186457312,0.6638383387294853,8957,0.27060208543558695,5946,0.4547289116103861,7433,0.930721799056946,2757
mlp,43,4,PBMC-2,7284,0.12616694124107633,0.5513454146073586,0.32248764415156506,0.27498627127951675,0.14881933003844042,0.6309505106048704,6365,0.2699203187250996,4016,0.24233691380665445,3817,0.8915488895298529,3467
mlp,43,4,PBMC-3,10547,0.06532663316582915,0.8516165734332037,0.0830567934009671,0.3868398596757372,0.32151322650990805,0.9111381618989653,9858,0.37753284346470717,8982,0.67426301484424,4783,0.9987855655794587,5764
mlp,43,4,PBMC-4,9607,0.04819402518996565,0.8566670136358905,0.09513896117414386,0.31414593525554285,0.26595191006557717,0.9000437445319335,9144,0.31044957472660994,8230,0.7694761584956347,5956,0.9989044097507532,3651
mlp,43,4,PBMC-5,7598,0.19097130823901026,0.4594630165833114,0.34956567517767834,0.3340352724401158,0.14306396420110556,0.5679193102326338,6147,0.31137209968490404,3491,0.3769325912183055,6468,0.9318584070796461,1130
mlp,43,4,PBMC-6,7271,0.14083344794388666,0.6483289781323064,0.2108375739238069,0.34795763993948564,0.20712419199559895,0.7546022090603489,6247,0.319473907509546,4714,0.5332473752072204,5429,0.987513572204126,1842
mlp,43,4,PC-1,7456,0.4053111587982833,0.2003755364806867,0.39431330472103004,0.5269581545064378,0.1216469957081545,0.33694181326116374,4434,0.607095046854083,1494,0.15805991440798858,7010,0.8654708520179372,446
mlp,43,4,PC-2,978,0.5122699386503068,0.03987730061349693,0.44785276073619634,0.5368098159509203,0.024539877300613498,0.08176100628930817,477,0.6153846153846154,39,0.033950617283950615,972,1.0,6
mlp,43,4,PC-3,2310,0.5112554112554113,0.1341991341991342,0.35454545454545455,0.5796536796536796,0.0683982683982684,0.2745792736935341,1129,0.5096774193548387,310,0.05,2020,0.7206896551724138,290
mlp,43,4,PC-4,570,0.22456140350877193,0.6807017543859649,0.09473684210526316,0.7,0.47543859649122805,0.8778280542986425,442,0.6984536082474226,388,0.42671009771986973,307,0.9771863117870723,263
mlp,43,4,PC-5,1972,0.44016227180527384,0.22870182555780932,0.33113590263691683,0.565922920892495,0.1257606490872211,0.40851449275362317,1104,0.549889135254989,451,0.0260989010989011,1456,0.8003875968992248,516
mlp,43,4,PC-6,2377,0.5048380311316786,0.22128733697938577,0.2738746318889356,0.6411442995372318,0.1363062684055532,0.4468988954970263,1177,0.6159695817490495,526,0.09048843187660668,1945,0.8101851851851852,432
mlp,43,4,PRZ1,3411,0.5581940779829961,0.1720902961008502,0.2697156259161536,0.6569920844327177,0.09879800644972149,0.38951559389515594,1507,0.5741056218057922,587,0.10482315112540193,3110,0.867109634551495,301
mlp,43,4,PRZ2,7220,0.5657894736842105,0.20734072022160666,0.22686980609418284,0.6951523545706371,0.12936288088642658,0.47751196172248805,3135,0.6239144956579826,1497,0.1277457547904658,6419,0.8451935081148564,801
mlp,43,4,PRZ3,4300,0.39767441860465114,0.4306976744186046,0.17162790697674418,0.6216279069767442,0.22395348837209303,0.715057915057915,2590,0.5199784017278618,1852,0.14803849000740193,2702,0.9086357947434293,1598
mlp,43,4,PRZ4,4819,0.45860136957875075,0.32703880473127206,0.21435982568997716,0.6505499066196306,0.19194853704087986,0.6040628593330778,2609,0.5869289340101523,1576,0.24748302505268088,4271,0.9470802919708029,548
mlp,43,4,PRZ5,4429,0.3578685933619327,0.38089862271393093,0.26123278392413635,0.5538496274554076,0.19598103409347484,0.5931786216596343,2844,0.5145228215767634,1687,0.23777591506007265,3579,0.9835294117647059,850
mlp,43,4,PRZ6,3309,0.27954064672106377,0.48957388939256574,0.23088546388637052,0.5046841946207313,0.22514354789966756,0.6795302013422819,2384,0.45987654320987653,1620,0.2928082191780822,2336,0.9619732785200411,973
flat,17,-1,CRC11,7469,0.2654973892087294,0.5820056232427366,0.15249698754853394,0.6042308207256661,0.3387334315169367,0.7923806051768137,5486,0.582010582010582,4347,0.12393422655298417,3284,0.9414575866188769,4185
flat,17,-1,CRC13,5062,0.37317265902805213,0.4126827340971948,0.21414460687475306,0.7048597392335045,0.3316870802054524,0.6583674755751655,3173,0.803733843944471,2089,0.06451612903225806,2976,0.9093959731543624,2086
flat,17,-1,CRC16,7478,0.28296335918694837,0.6253008825889276,0.0917357582241241,0.4360791655522867,0.15311580636533834,0.8720626631853786,5362,0.24486740804106075,4676,0.26603830951657037,3289,0.9073764621628073,4189
flat,17,-1,CRC17,6427,0.1747316010580364,0.5273066749649914,0.2979617239769721,0.4131009802396141,0.23836937918157772,0.6389517345399698,5304,0.4520507524343464,3389,0.1300597213005972,3014,0.8781130969821271,3413
flat,17,-1,CRC22,5203,0.44935614068806456,0.34806842206419375,0.20257543724774169,0.6767249663655583,0.22736882567749375,0.6321116928446772,2865,0.6532302595251243,1811,0.11566131710016603,3614,0.8766519823788547,1589
flat,17,-1,CRC23,6110,0.41702127659574467,0.4957446808510638,0.08723404255319149,0.7967266775777414,0.37970540098199673,0.8503649635036497,3562,0.7659293496203368,3029,0.10368217054263566,3096,0.8984737889847378,3014
flat,17,-1,CRC24,7254,0.3349875930521092,0.5551419906258616,0.10987041632202922,0.7733664185277088,0.43837882547559964,0.8347844112769486,4824,0.7896697293270425,4027,0.12932952017794724,3147,0.8814219625030436,4107
flat,17,-1,CRC25,7233,0.229227153325038,0.6048665837135352,0.1659062629614268,0.5466611364579013,0.31743398313286325,0.7847533632286996,5575,0.5248,4375,0.03677758318739054,2855,0.9753312014618547,4378
flat,17,-1,GC28_P_cDNA,7320,0.40997267759562844,0.37636612021857924,0.21366120218579235,0.662568306010929,0.25259562841530053,0.6378791386895115,4319,0.6711433756805808,2755,0.11752316764953664,4748,0.854199066874028,2572
flat,17,-1,GC29_P_cDNA,5117,0.31502833691616183,0.4846589798710182,0.20031268321282,0.6488176666015243,0.3337893296853625,0.7075606276747504,3505,0.6887096774193548,2480,0.09380863039399624,2665,0.9094616639477977,2452
flat,17,-1,GC2_P_cDNA,4443,0.2797659239252757,0.4845824893090254,0.23565158676569886,0.525320729237002,0.2455548053117263,0.6728125,3200,0.5067347886669763,2153,0.1124949779027722,2489,0.9585465711361311,1954
flat,17,-1,GC30_P_cDNA,7164,0.2787548855388051,0.6134840871021775,0.10776102735901731,0.6426577331099944,0.3639028475711893,0.8505902844977743,5167,0.5931740614334471,4395,0.14445196211096076,2956,0.9429657794676806,4208
flat,17,-1,GC31_P_cDNA,7103,0.34056032662255387,0.4482612980430804,0.21117837533436576,0.6701393777277207,0.32957905110516683,0.6797608881298036,4684,0.7352386934673367,3184,0.10540811216825238,3994,0.8887101962045674,3109
flat,17,-1,GC32_P_cDNA,7179,0.27218275525839253,0.5457584621813623,0.18205878256024516,0.6773923944839114,0.4052096392255189,0.7498564593301436,5225,0.7424706482899438,3918,0.037209302325581395,3010,0.9129287598944591,4169
flat,17,-1,GC36_P_cDNA,7234,0.34752557367984516,0.46143212607132983,0.191042300248825,0.7016864805087089,0.3541609068288637,0.7072033898305085,4720,0.7675254643499101,3338,0.06409304627567433,4041,0.9642968994675853,3193
flat,17,-1,HCC-1,7055,0.4127569099929128,0.4214032600992204,0.16583982990786675,0.6856130403968816,0.27285613040396883,0.717595944967415,4143,0.6474941136898755,2973,0.08842405514618493,4207,0.9132724719101124,2848
flat,17,-1,HCC-2-1_1,6913,0.45277014320844783,0.3716186894257197,0.1756111673658325,0.6995515695067265,0.2467814262982786,0.6790906687813905,3783,0.6640716231996886,2569,0.16331658291457288,4378,0.7313609467455622,2535
flat,17,-1,HCC-2-2,7179,0.45800250731299624,0.40395598272739935,0.1380415099596044,0.7254492269118261,0.26744671959882993,0.7453096890259573,3891,0.6620689655172414,2900,0.118351370020723,4343,0.8413258110014105,2836
flat,17,-1,HCC-22,7019,0.4681578572446217,0.39321840718051004,0.1386237355748682,0.7924205727311583,0.32426271548653657,0.7393517278328422,3733,0.8246376811594203,2760,0.09025,4000,0.7946339847631666,3019
