scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold0_seed18_P8_C200_logistic_regression,0,18,8,200,logistic_regression,fine,0.7586868278678143,0.5050240474758765,0.2054214309900999,0.09262657910585403,0.5129210832000826,39,35,1600,165797,1282.26171875
outer_fold,fold0_seed19_P8_C200_logistic_regression,0,19,8,200,logistic_regression,coarse,0.9884617936392094,0.9586764846429666,0.029287615790963173,0.04895057622343302,0.962747905644628,5,5,1600,165797,1288.3046875
outer_fold,fold0_seed19_P8_C200_logistic_regression,0,19,8,200,logistic_regression,fine,0.7507976622013667,0.47319425635822526,0.213419109582901,0.09176397137343884,0.4749887145494399,39,35,1600,165797,1288.3046875
outer_fold,fold0_seed00_P8_C400_logistic_regression,0,0,8,400,logistic_regression,coarse,0.986103488000386,0.9820293944862936,0.043367921374738216,0.0533358221873641,0.9653581801210647,5,5,3200,165797,1285.203125
outer_fold,fold0_seed00_P8_C400_logistic_regression,0,0,8,400,logistic_regression,fine,0.7553815810901283,0.5803172620524619,0.26384386513382196,0.37242693081498146,0.5659858911833419,39,37,3200,165797,1285.203125
outer_fold,fold0_seed01_P8_C400_logistic_regression,0,1,8,400,logistic_regression,coarse,0.9913267429446854,0.9811683942192742,0.038261582143604755,0.043562193401157856,0.9772421462455695,5,5,3200,165797,1280.21484375
outer_fold,fold0_seed01_P8_C400_logistic_regression,0,1,8,400,logistic_regression,fine,0.7545613008679288,0.5751308213702722,0.4826372554525733,0.09024249948561192,0.5802120281779208,39,39,3200,165797,1280.21484375
outer_fold,fold0_seed02_P8_C400_logistic_regression,0,2,8,400,logistic_regression,coarse,0.9899817246391672,0.9730166612800233,0.03965774364769459,0.04340043105185032,0.9711903480423965,5,5,3200,165797,1281.83984375
outer_fold,fold0_seed02_P8_C400_logistic_regression,0,2,8,400,logistic_regression,fine,0.7702009083397167,0.5732573282477987,0.5964404437690973,0.08924011420458555,0.5671710645462762,39,37,3200,165797,1281.83984375
outer_fold,fold0_seed03_P8_C400_logistic_regression,0,3,8,400,logistic_regression,coarse,0.9920082993057775,0.9837733942469127,0.0362448301166296,0.04715238232165575,0.9773555663371942,5,5,3200,165797,1286.24609375
outer_fold,fold0_seed03_P8_C400_logistic_regression,0,3,8,400,logistic_regression,fine,0.7591090309233581,0.5840714870996385,0.5190668413415551,0.08812174573540688,0.5717776849098555,39,36,3200,165797,1286.24609375
outer_fold,fold0_seed04_P8_C400_logistic_regression,0,4,8,400,logistic_regression,coarse,0.981803048306061,0.9583346489866085,0.057420347817242146,0.0476723276078701,0.9544935828250921,5,5,3200,165797,1289.015625
outer_fold,fold0_seed04_P8_C400_logistic_regression,0,4,8,400,logistic_regression,fine,0.748620300729205,0.5761628924734525,0.48814177233725786,0.09791933745145798,0.5687441392612114,39,37,3200,165797,1289.015625
outer_fold,fold0_seed05_P8_C400_logistic_regression,0,5,8,400,logistic_regression,coarse,0.9757836390284504,0.9741453709679817,0.040280044078826904,0.042302291840314865,0.9584382920603834,5,5,3200,165797,1284.19921875
outer_fold,fold0_seed05_P8_C400_logistic_regression,0,5,8,400,logistic_regression,fine,0.7534092896735164,0.5571787274773593,0.5749480333179235,0.08434826228767633,0.5459717919766164,39,37,3200,165797,1284.19921875
outer_fold,fold0_seed06_P8_C400_logistic_regression,0,6,8,400,logistic_regression,coarse,0.9890287520280825,0.9598492546819675,0.06062494125217199,0.04606698174029589,0.9622526447408706,5,5,3200,165797,1287.171875
outer_fold,fold0_seed06_P8_C400_logistic_regression,0,6,8,400,logistic_regression,fine,0.7539702165901675,0.5452287915959745,0.5728074973449111,0.09202935826033354,0.5451650110434247,39,36,3200,165797,1287.171875
outer_fold,fold0_seed07_P8_C400_logistic_regression,0,7,8,400,logistic_regression,coarse,0.9785098644728192,0.9764179631382971,0.07194106187671423,0.05611580144613981,0.9571116323609505,5,5,3200,165797,1282.84375
outer_fold,fold0_seed07_P8_C400_logistic_regression,0,7,8,400,logistic_regression,fine,0.7640307122565547,0.5973402894511723,0.5301142428070307,0.4365906249731779,0.5905874891761703,39,38,3200,165797,1282.84375
outer_fold,fold0_seed08_P8_C400_logistic_regression,0,8,8,400,logistic_regression,coarse,0.9886005175003166,0.9900790642020301,0.04440419003367424,0.04436128679662943,0.9549246252567359,5,5,3200,165797,1285.0078125
outer_fold,fold0_seed08_P8_C400_logistic_regression,0,8,8,400,logistic_regression,fine,0.7743143723951579,0.5804127121259557,0.540058814920485,0.08899933379143476,0.5696836836342868,39,37,3200,165797,1285.0078125
