model,task,metric,design,fixed_axis,fixed_value,low_patient_budget,low_cells_per_patient,high_patient_budget,high_cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,16,16,800,16,1600,20,0.002285498447965917,0.0039056683922593944,-0.003753214020315221,0.009965027829920517,0.75,0.0007843928360874719,0.003516261978906876
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,16,16,800,16,1600,20,0.002205146936424507,0.003237807405064265,-0.002991220402772163,0.008757654565154638,0.75,0.0010969551752115282,0.0031838680248975704
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,16,16,800,16,1600,20,0.002897096300282981,0.0032046473684508017,-0.0026132930406792126,0.008151996762133023,0.8,0.0011888234799580899,0.0033035328196089515
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,32,32,100,32,200,20,-5.7438114114494175e-05,0.002728990463431096,-0.003857464550827974,0.005392379350321965,0.45,-0.0011175124380650853,0.0009763156731308755
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,32,32,100,32,200,20,0.00031551313298414096,0.002687132038394145,-0.003498460328525388,0.005527039765976254,0.55,-0.0008701222552226801,0.0013948276577829609
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,100,32,200,20,-0.0009553803167658137,0.002627856873045403,-0.004313228444733186,0.0049320939067490355,0.35,-0.0021252597368523196,-0.0001404974938920419
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,32,32,200,32,400,20,0.0024131845674623007,0.0023813309836582374,-0.0017687231652930401,0.005579490270293325,0.8,0.0016269369343701796,0.0031829911510363068
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,32,32,200,32,400,20,0.002416860009265115,0.002213501488551992,-0.0014789119831917774,0.004978298753618656,0.8,0.0016597280346915878,0.0032090262616447864
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,32,32,200,32,400,20,0.0027206745549865465,0.0028236357665815726,-0.0027026691681390795,0.006679304889607082,0.8,0.0018436060427176437,0.003610758074321585
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,32,32,400,32,800,20,0.0031470794238599607,0.0019614558627269224,0.00043066536055146043,0.006639288402256908,1.0,0.0023758003894345458,0.003965448706432722
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,32,32,400,32,800,20,0.0027310073099304556,0.0017225744833966308,0.0003359974333215082,0.0059222801254554215,1.0,0.0020733722231006833,0.0034985323179591017
