seed,patient_budget,cell_cap,model,task,accuracy,macro_f1,balanced_accuracy,patient_balanced_accuracy,patient_balanced_macro_f1,patient_balanced_balanced_accuracy,mean_patient_macro_f1,exact_path_accuracy,root_excluded_hierarchical_f1,subtype_tree_distance,mean_observed_training_classes_across_folds,min_observed_training_classes_across_folds,n_outer_folds,n_test_patients,n_test_cells
5,8,100,logistic_regression,fine,0.7592256952273849,0.5034276717842899,0.48403317558682035,0.7572043555091843,0.5038563271684006,0.48447384620039213,0.4480901490627762,0.7553638758623445,0.8734897374933281,0.511860894583463,35.0,34,5,105,700706
6,8,100,logistic_regression,coarse,0.9887698977888015,0.9656037015661492,0.9590608912348133,0.9886760949950193,0.9673672680039257,0.9597775484111741,0.9545045874132567,0.7549343091110965,0.8732357079859456,0.5181202958159342,5.0,5,5,105,700706
6,8,100,logistic_regression,fine,0.7577015181830896,0.488039215446952,0.47120008940415925,0.7570846201749465,0.48933907173632446,0.4723189335861734,0.43559618823111845,0.7549343091110965,0.8732357079859456,0.5181202958159342,35.4,35,5,105,700706
7,8,100,logistic_regression,coarse,0.9857400964170422,0.9418452935606616,0.9338266060457789,0.9854292187081984,0.942930645698494,0.9305476739618899,0.9318735607866414,0.7571834692438769,0.8734797475688806,0.5130682483095621,5.0,5,5,105,700706
7,8,100,logistic_regression,fine,0.7612193987207189,0.4976553805576397,0.4751052219601759,0.7591062233951021,0.5026315945741694,0.4801766804990389,0.4375805354583879,0.7571834692438769,0.8734797475688806,0.5130682483095621,35.4,34,5,105,700706
8,8,100,logistic_regression,coarse,0.9887898776376969,0.9471477195727965,0.936295132378687,0.9884201942246542,0.9495771463148006,0.9354925488257446,0.9228226412849388,0.7596623976389527,0.8754092301193368,0.5064720439099993,5.0,5,5,105,700706
8,8,100,logistic_regression,fine,0.7620285826009767,0.4867107528640864,0.4679639832270162,0.7600981281066679,0.487798653292877,0.4681313510786618,0.43049989579462156,0.7596623976389527,0.8754092301193368,0.5064720439099993,34.6,33,5,105,700706
9,8,100,logistic_regression,coarse,0.9877509254951434,0.9462773615754314,0.9302732739608996,0.9875227789982183,0.9487179692274361,0.9302598984361439,0.9270824773407778,0.7525923853941596,0.8718114301861266,0.5201725117238899,5.0,5,5,105,700706
9,8,100,logistic_regression,fine,0.7558719348771097,0.4855900685251389,0.46725729066334953,0.752228630591797,0.486961731849423,0.46888590582686673,0.43307604344278244,0.7525923853941596,0.8718114301861266,0.5201725117238899,34.6,34,5,105,700706
10,8,100,logistic_regression,coarse,0.9856616041535251,0.943471864741797,0.9282674578178165,0.985104794849528,0.948975670167828,0.9339745581515271,0.9202801648436407,0.7408085559421498,0.8651010552214481,0.548138591648994,4.8,4,5,105,700706
10,8,100,logistic_regression,fine,0.744540506289371,0.4854850139768095,0.45991017457917266,0.743440701729669,0.4953443153350342,0.4703817637244363,0.4235081010587304,0.7408085559421498,0.8651010552214481,0.548138591648994,35.2,33,5,105,700706
11,8,100,logistic_regression,coarse,0.9873013788950001,0.9449958417195381,0.9335486629524545,0.9870869700064235,0.9475145666836239,0.9343774835345247,0.9312037175198868,0.7504174361287045,0.8703814438580517,0.5314040410671522,5.0,5,5,105,700706
11,8,100,logistic_regression,fine,0.7534615088211033,0.4717454230213447,0.4486260396161471,0.7527012820116453,0.4750031942731766,0.45107908922425505,0.41614241581946104,0.7504174361287045,0.8703814438580517,0.5314040410671522,33.8,32,5,105,700706
12,8,100,logistic_regression,coarse,0.9891409521254277,0.9551163842373201,0.9438557882327439,0.9889566676663885,0.9613125007426137,0.9510800414780597,0.944192725843804,0.7559204573672839,0.8735775061152609,0.517506629028437,5.0,5,5,105,700706
12,8,100,logistic_regression,fine,0.758014060105094,0.48683986211571295,0.46778860705234965,0.755789062899197,0.49052483097252836,0.47133836264822604,0.43311114613489626,0.7559204573672839,0.8735775061152609,0.517506629028437,34.8,34,5,105,700706
13,8,100,logistic_regression,coarse,0.9885501194509537,0.9533434285557079,0.9405766655449016,0.9884940898799345,0.9558134416225792,0.9411976250902789,0.942027857905051,0.7562601147985032,0.8737751639061175,0.5210944390371997,5.0,5,5,105,700706
13,8,100,logistic_regression,fine,0.7590002083612813,0.48573542146625304,0.4635658700794985,0.7551105981675004,0.4909470521547066,0.4676394468816088,0.43461970787813536,0.7562601147985032,0.8737751639061175,0.5210944390371997,35.0,34,5,105,700706
14,8,100,logistic_regression,coarse,0.9859241964532914,0.9417317544509372,0.926178161427654,0.9853431947514513,0.9410181436897498,0.9219977056226145,0.90637491648294,0.7518074627589888,0.8707203877232391,0.5252787902486921,4.8,4,5,105,700706
