model,fold,task,stage,seed,patient_count,cell_count,configuration_count,selected,selection_seconds,refit_seconds,hardware,artifact_source
hce,0,joint,refit,17,32,294812,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14547945635511453, ""epochs"": 33, ""history"": [0.08524321117303015, 0.08858644082225853, 0.10701130009846709, 0.10231066573697804, 0.1214798795621611, 0.10383459544132484, 0.1329206998852589, 0.1274650342766957, 0.11791216671242125, 0.11269477752102891, 0.12484061405800775, 0.13192650024671362, 0.13380713201662242, 0.13401931634665207, 0.1261079785739979, 0.13198819173790818, 0.1305707027347169, 0.12861486327747093, 0.13614696477785426, 0.1283586344467047, 0.1334770443555841, 0.13905432783473906, 0.13636175739189327, 0.13498590238515287, 0.1304688733518047, 0.14195140538178788, 0.12582132376485083, 0.14045655986061445, 0.12469267233202307, 0.12374203381510364, 0.14043539270283972, 0.13879632331474628, 0.14547945635511453, 0.14080078396923895, 0.1357358120850025, 0.13635857470353102, 0.13541280941685604, 0.13418560308247132, 0.13495687143927387, 0.1409798246625332, 0.13478624476496243]}",,1008.7666571140289,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f0/joint_s17.npz
hce,0,joint,test,17,8,66980,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14547945635511453, ""epochs"": 33, ""history"": [0.08524321117303015, 0.08858644082225853, 0.10701130009846709, 0.10231066573697804, 0.1214798795621611, 0.10383459544132484, 0.1329206998852589, 0.1274650342766957, 0.11791216671242125, 0.11269477752102891, 0.12484061405800775, 0.13192650024671362, 0.13380713201662242, 0.13401931634665207, 0.1261079785739979, 0.13198819173790818, 0.1305707027347169, 0.12861486327747093, 0.13614696477785426, 0.1283586344467047, 0.1334770443555841, 0.13905432783473906, 0.13636175739189327, 0.13498590238515287, 0.1304688733518047, 0.14195140538178788, 0.12582132376485083, 0.14045655986061445, 0.12469267233202307, 0.12374203381510364, 0.14043539270283972, 0.13879632331474628, 0.14547945635511453, 0.14080078396923895, 0.1357358120850025, 0.13635857470353102, 0.13541280941685604, 0.13418560308247132, 0.13495687143927387, 0.1409798246625332, 0.13478624476496243]}",,1008.7666571140289,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f0/joint_s17.npz
hce,0,joint,refit,29,32,294812,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14547945635511453, ""epochs"": 33, ""history"": [0.08524321117303015, 0.08858644082225853, 0.10701130009846709, 0.10231066573697804, 0.1214798795621611, 0.10383459544132484, 0.1329206998852589, 0.1274650342766957, 0.11791216671242125, 0.11269477752102891, 0.12484061405800775, 0.13192650024671362, 0.13380713201662242, 0.13401931634665207, 0.1261079785739979, 0.13198819173790818, 0.1305707027347169, 0.12861486327747093, 0.13614696477785426, 0.1283586344467047, 0.1334770443555841, 0.13905432783473906, 0.13636175739189327, 0.13498590238515287, 0.1304688733518047, 0.14195140538178788, 0.12582132376485083, 0.14045655986061445, 0.12469267233202307, 0.12374203381510364, 0.14043539270283972, 0.13879632331474628, 0.14547945635511453, 0.14080078396923895, 0.1357358120850025, 0.13635857470353102, 0.13541280941685604, 0.13418560308247132, 0.13495687143927387, 0.1409798246625332, 0.13478624476496243]}",,1004.464093208313,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f0/joint_s29.npz
hce,0,joint,test,29,8,66980,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14547945635511453, ""epochs"": 33, ""history"": [0.08524321117303015, 0.08858644082225853, 0.10701130009846709, 0.10231066573697804, 0.1214798795621611, 0.10383459544132484, 0.1329206998852589, 0.1274650342766957, 0.11791216671242125, 0.11269477752102891, 0.12484061405800775, 0.13192650024671362, 0.13380713201662242, 0.13401931634665207, 0.1261079785739979, 0.13198819173790818, 0.1305707027347169, 0.12861486327747093, 0.13614696477785426, 0.1283586344467047, 0.1334770443555841, 0.13905432783473906, 0.13636175739189327, 0.13498590238515287, 0.1304688733518047, 0.14195140538178788, 0.12582132376485083, 0.14045655986061445, 0.12469267233202307, 0.12374203381510364, 0.14043539270283972, 0.13879632331474628, 0.14547945635511453, 0.14080078396923895, 0.1357358120850025, 0.13635857470353102, 0.13541280941685604, 0.13418560308247132, 0.13495687143927387, 0.1409798246625332, 0.13478624476496243]}",,1004.464093208313,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f0/joint_s29.npz
hce,0,joint,refit,43,32,294812,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14547945635511453, ""epochs"": 33, ""history"": [0.08524321117303015, 0.08858644082225853, 0.10701130009846709, 0.10231066573697804, 0.1214798795621611, 0.10383459544132484, 0.1329206998852589, 0.1274650342766957, 0.11791216671242125, 0.11269477752102891, 0.12484061405800775, 0.13192650024671362, 0.13380713201662242, 0.13401931634665207, 0.1261079785739979, 0.13198819173790818, 0.1305707027347169, 0.12861486327747093, 0.13614696477785426, 0.1283586344467047, 0.1334770443555841, 0.13905432783473906, 0.13636175739189327, 0.13498590238515287, 0.1304688733518047, 0.14195140538178788, 0.12582132376485083, 0.14045655986061445, 0.12469267233202307, 0.12374203381510364, 0.14043539270283972, 0.13879632331474628, 0.14547945635511453, 0.14080078396923895, 0.1357358120850025, 0.13635857470353102, 0.13541280941685604, 0.13418560308247132, 0.13495687143927387, 0.1409798246625332, 0.13478624476496243]}",,995.4141645431519,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f0/joint_s43.npz
hce,0,joint,test,43,8,66980,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14547945635511453, ""epochs"": 33, ""history"": [0.08524321117303015, 0.08858644082225853, 0.10701130009846709, 0.10231066573697804, 0.1214798795621611, 0.10383459544132484, 0.1329206998852589, 0.1274650342766957, 0.11791216671242125, 0.11269477752102891, 0.12484061405800775, 0.13192650024671362, 0.13380713201662242, 0.13401931634665207, 0.1261079785739979, 0.13198819173790818, 0.1305707027347169, 0.12861486327747093, 0.13614696477785426, 0.1283586344467047, 0.1334770443555841, 0.13905432783473906, 0.13636175739189327, 0.13498590238515287, 0.1304688733518047, 0.14195140538178788, 0.12582132376485083, 0.14045655986061445, 0.12469267233202307, 0.12374203381510364, 0.14043539270283972, 0.13879632331474628, 0.14547945635511453, 0.14080078396923895, 0.1357358120850025, 0.13635857470353102, 0.13541280941685604, 0.13418560308247132, 0.13495687143927387, 0.1409798246625332, 0.13478624476496243]}",,995.4141645431519,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f0/joint_s43.npz
cascade,0,joint,inner,17,24,226431,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14648786936970662, ""epochs"": 31, ""history"": [0.09201569861919648, 0.09347708304436428, 0.11459683669176003, 0.10806250584682993, 0.11254826049962886, 0.10945171666475734, 0.11788824678369057, 0.1217704663802459, 0.11241350391802392, 0.10480527843677946, 0.12372574780938388, 0.12473543362610287, 0.12767426840378684, 0.13069860012355758, 0.12317269043600428, 0.12472656463192829, 0.1364480096173826, 0.13580574861557193, 0.13543099610770537, 0.12630040736395842, 0.13196662690362385, 0.13365691820399814, 0.13218105795728002, 0.13599855588650192, 0.1457111479696229, 0.1435867577047264, 0.13309434909052986, 0.13762751663043077, 0.13377075906961988, 0.12738637522799875, 0.14648786936970662, 0.14096476005333847, 0.14492073629544214, 0.14482461127483565, 0.14012679812600454, 0.14401917209652165, 0.1387721036336768, 0.14022797198619694, 0.13431331329102889]}",5237.425426006317,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f0/joint_selection.json
cascade,0,joint,validation,17,8,68381,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14648786936970662, ""epochs"": 31, ""history"": [0.09201569861919648, 0.09347708304436428, 0.11459683669176003, 0.10806250584682993, 0.11254826049962886, 0.10945171666475734, 0.11788824678369057, 0.1217704663802459, 0.11241350391802392, 0.10480527843677946, 0.12372574780938388, 0.12473543362610287, 0.12767426840378684, 0.13069860012355758, 0.12317269043600428, 0.12472656463192829, 0.1364480096173826, 0.13580574861557193, 0.13543099610770537, 0.12630040736395842, 0.13196662690362385, 0.13365691820399814, 0.13218105795728002, 0.13599855588650192, 0.1457111479696229, 0.1435867577047264, 0.13309434909052986, 0.13762751663043077, 0.13377075906961988, 0.12738637522799875, 0.14648786936970662, 0.14096476005333847, 0.14492073629544214, 0.14482461127483565, 0.14012679812600454, 0.14401917209652165, 0.1387721036336768, 0.14022797198619694, 0.13431331329102889]}",5237.425426006317,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f0/joint_selection.json
cascade,0,joint,refit,17,32,294812,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14648786936970662, ""epochs"": 31, ""history"": [0.09201569861919648, 0.09347708304436428, 0.11459683669176003, 0.10806250584682993, 0.11254826049962886, 0.10945171666475734, 0.11788824678369057, 0.1217704663802459, 0.11241350391802392, 0.10480527843677946, 0.12372574780938388, 0.12473543362610287, 0.12767426840378684, 0.13069860012355758, 0.12317269043600428, 0.12472656463192829, 0.1364480096173826, 0.13580574861557193, 0.13543099610770537, 0.12630040736395842, 0.13196662690362385, 0.13365691820399814, 0.13218105795728002, 0.13599855588650192, 0.1457111479696229, 0.1435867577047264, 0.13309434909052986, 0.13762751663043077, 0.13377075906961988, 0.12738637522799875, 0.14648786936970662, 0.14096476005333847, 0.14492073629544214, 0.14482461127483565, 0.14012679812600454, 0.14401917209652165, 0.1387721036336768, 0.14022797198619694, 0.13431331329102889]}",,1106.263215303421,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f0/joint_s17.npz
cascade,0,joint,test,17,8,66980,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14648786936970662, ""epochs"": 31, ""history"": [0.09201569861919648, 0.09347708304436428, 0.11459683669176003, 0.10806250584682993, 0.11254826049962886, 0.10945171666475734, 0.11788824678369057, 0.1217704663802459, 0.11241350391802392, 0.10480527843677946, 0.12372574780938388, 0.12473543362610287, 0.12767426840378684, 0.13069860012355758, 0.12317269043600428, 0.12472656463192829, 0.1364480096173826, 0.13580574861557193, 0.13543099610770537, 0.12630040736395842, 0.13196662690362385, 0.13365691820399814, 0.13218105795728002, 0.13599855588650192, 0.1457111479696229, 0.1435867577047264, 0.13309434909052986, 0.13762751663043077, 0.13377075906961988, 0.12738637522799875, 0.14648786936970662, 0.14096476005333847, 0.14492073629544214, 0.14482461127483565, 0.14012679812600454, 0.14401917209652165, 0.1387721036336768, 0.14022797198619694, 0.13431331329102889]}",,1106.263215303421,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f0/joint_s17.npz
cascade,0,joint,refit,29,32,294812,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14648786936970662, ""epochs"": 31, ""history"": [0.09201569861919648, 0.09347708304436428, 0.11459683669176003, 0.10806250584682993, 0.11254826049962886, 0.10945171666475734, 0.11788824678369057, 0.1217704663802459, 0.11241350391802392, 0.10480527843677946, 0.12372574780938388, 0.12473543362610287, 0.12767426840378684, 0.13069860012355758, 0.12317269043600428, 0.12472656463192829, 0.1364480096173826, 0.13580574861557193, 0.13543099610770537, 0.12630040736395842, 0.13196662690362385, 0.13365691820399814, 0.13218105795728002, 0.13599855588650192, 0.1457111479696229, 0.1435867577047264, 0.13309434909052986, 0.13762751663043077, 0.13377075906961988, 0.12738637522799875, 0.14648786936970662, 0.14096476005333847, 0.14492073629544214, 0.14482461127483565, 0.14012679812600454, 0.14401917209652165, 0.1387721036336768, 0.14022797198619694, 0.13431331329102889]}",,1106.5815887451172,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f0/joint_s29.npz
cascade,0,joint,test,29,8,66980,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14648786936970662, ""epochs"": 31, ""history"": [0.09201569861919648, 0.09347708304436428, 0.11459683669176003, 0.10806250584682993, 0.11254826049962886, 0.10945171666475734, 0.11788824678369057, 0.1217704663802459, 0.11241350391802392, 0.10480527843677946, 0.12372574780938388, 0.12473543362610287, 0.12767426840378684, 0.13069860012355758, 0.12317269043600428, 0.12472656463192829, 0.1364480096173826, 0.13580574861557193, 0.13543099610770537, 0.12630040736395842, 0.13196662690362385, 0.13365691820399814, 0.13218105795728002, 0.13599855588650192, 0.1457111479696229, 0.1435867577047264, 0.13309434909052986, 0.13762751663043077, 0.13377075906961988, 0.12738637522799875, 0.14648786936970662, 0.14096476005333847, 0.14492073629544214, 0.14482461127483565, 0.14012679812600454, 0.14401917209652165, 0.1387721036336768, 0.14022797198619694, 0.13431331329102889]}",,1106.5815887451172,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f0/joint_s29.npz
cascade,0,joint,refit,43,32,294812,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14648786936970662, ""epochs"": 31, ""history"": [0.09201569861919648, 0.09347708304436428, 0.11459683669176003, 0.10806250584682993, 0.11254826049962886, 0.10945171666475734, 0.11788824678369057, 0.1217704663802459, 0.11241350391802392, 0.10480527843677946, 0.12372574780938388, 0.12473543362610287, 0.12767426840378684, 0.13069860012355758, 0.12317269043600428, 0.12472656463192829, 0.1364480096173826, 0.13580574861557193, 0.13543099610770537, 0.12630040736395842, 0.13196662690362385, 0.13365691820399814, 0.13218105795728002, 0.13599855588650192, 0.1457111479696229, 0.1435867577047264, 0.13309434909052986, 0.13762751663043077, 0.13377075906961988, 0.12738637522799875, 0.14648786936970662, 0.14096476005333847, 0.14492073629544214, 0.14482461127483565, 0.14012679812600454, 0.14401917209652165, 0.1387721036336768, 0.14022797198619694, 0.13431331329102889]}",,1103.2577285766602,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f0/joint_s43.npz
cascade,0,joint,test,43,8,66980,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.14648786936970662, ""epochs"": 31, ""history"": [0.09201569861919648, 0.09347708304436428, 0.11459683669176003, 0.10806250584682993, 0.11254826049962886, 0.10945171666475734, 0.11788824678369057, 0.1217704663802459, 0.11241350391802392, 0.10480527843677946, 0.12372574780938388, 0.12473543362610287, 0.12767426840378684, 0.13069860012355758, 0.12317269043600428, 0.12472656463192829, 0.1364480096173826, 0.13580574861557193, 0.13543099610770537, 0.12630040736395842, 0.13196662690362385, 0.13365691820399814, 0.13218105795728002, 0.13599855588650192, 0.1457111479696229, 0.1435867577047264, 0.13309434909052986, 0.13762751663043077, 0.13377075906961988, 0.12738637522799875, 0.14648786936970662, 0.14096476005333847, 0.14492073629544214, 0.14482461127483565, 0.14012679812600454, 0.14401917209652165, 0.1387721036336768, 0.14022797198619694, 0.13431331329102889]}",,1103.2577285766602,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f0/joint_s43.npz
flat_contrast,0,joint,inner,17,24,226431,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.14875061734072556, ""epochs"": 34, ""history"": [0.07722260561398722, 0.08615345077525563, 0.10415542493536332, 0.09745784962978075, 0.1129567838457354, 0.10854378428756391, 0.12534346857230075, 0.11903950200282622, 0.11703298887922911, 0.11003188667168423, 0.11947650143911227, 0.12573589503763286, 0.121907927499625, 0.12217705658114895, 0.12059510634976346, 0.12565729849021762, 0.12715506210087904, 0.13079582610765014, 0.1335080304576484, 0.1305078670024637, 0.13028694723942452, 0.1351465898561263, 0.13564756411082252, 0.12845631669515678, 0.1389545067329879, 0.13759400168273428, 0.12371231200758794, 0.13862418735448856, 0.1263620830815714, 0.12114093941486975, 0.1345973805270461, 0.1369804499145135, 0.14592535884812674, 0.14875061734072556, 0.13308240012942738, 0.1400090273961507, 0.13527440030036766, 0.1393376320965265, 0.1340470519427714, 0.1431268804609572, 0.1294573617880061, 0.14330054461848565]}",3095.90216255188,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f0/joint_selection.json
flat_contrast,0,joint,validation,17,8,68381,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.14875061734072556, ""epochs"": 34, ""history"": [0.07722260561398722, 0.08615345077525563, 0.10415542493536332, 0.09745784962978075, 0.1129567838457354, 0.10854378428756391, 0.12534346857230075, 0.11903950200282622, 0.11703298887922911, 0.11003188667168423, 0.11947650143911227, 0.12573589503763286, 0.121907927499625, 0.12217705658114895, 0.12059510634976346, 0.12565729849021762, 0.12715506210087904, 0.13079582610765014, 0.1335080304576484, 0.1305078670024637, 0.13028694723942452, 0.1351465898561263, 0.13564756411082252, 0.12845631669515678, 0.1389545067329879, 0.13759400168273428, 0.12371231200758794, 0.13862418735448856, 0.1263620830815714, 0.12114093941486975, 0.1345973805270461, 0.1369804499145135, 0.14592535884812674, 0.14875061734072556, 0.13308240012942738, 0.1400090273961507, 0.13527440030036766, 0.1393376320965265, 0.1340470519427714, 0.1431268804609572, 0.1294573617880061, 0.14330054461848565]}",3095.90216255188,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f0/joint_selection.json
flat_contrast,0,joint,refit,17,32,294812,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.14875061734072556, ""epochs"": 34, ""history"": [0.07722260561398722, 0.08615345077525563, 0.10415542493536332, 0.09745784962978075, 0.1129567838457354, 0.10854378428756391, 0.12534346857230075, 0.11903950200282622, 0.11703298887922911, 0.11003188667168423, 0.11947650143911227, 0.12573589503763286, 0.121907927499625, 0.12217705658114895, 0.12059510634976346, 0.12565729849021762, 0.12715506210087904, 0.13079582610765014, 0.1335080304576484, 0.1305078670024637, 0.13028694723942452, 0.1351465898561263, 0.13564756411082252, 0.12845631669515678, 0.1389545067329879, 0.13759400168273428, 0.12371231200758794, 0.13862418735448856, 0.1263620830815714, 0.12114093941486975, 0.1345973805270461, 0.1369804499145135, 0.14592535884812674, 0.14875061734072556, 0.13308240012942738, 0.1400090273961507, 0.13527440030036766, 0.1393376320965265, 0.1340470519427714, 0.1431268804609572, 0.1294573617880061, 0.14330054461848565]}",,1110.5341029167175,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f0/joint_s17.npz
flat_contrast,0,joint,test,17,8,66980,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.14875061734072556, ""epochs"": 34, ""history"": [0.07722260561398722, 0.08615345077525563, 0.10415542493536332, 0.09745784962978075, 0.1129567838457354, 0.10854378428756391, 0.12534346857230075, 0.11903950200282622, 0.11703298887922911, 0.11003188667168423, 0.11947650143911227, 0.12573589503763286, 0.121907927499625, 0.12217705658114895, 0.12059510634976346, 0.12565729849021762, 0.12715506210087904, 0.13079582610765014, 0.1335080304576484, 0.1305078670024637, 0.13028694723942452, 0.1351465898561263, 0.13564756411082252, 0.12845631669515678, 0.1389545067329879, 0.13759400168273428, 0.12371231200758794, 0.13862418735448856, 0.1263620830815714, 0.12114093941486975, 0.1345973805270461, 0.1369804499145135, 0.14592535884812674, 0.14875061734072556, 0.13308240012942738, 0.1400090273961507, 0.13527440030036766, 0.1393376320965265, 0.1340470519427714, 0.1431268804609572, 0.1294573617880061, 0.14330054461848565]}",,1110.5341029167175,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f0/joint_s17.npz
flat_contrast,0,joint,refit,29,32,294812,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.14875061734072556, ""epochs"": 34, ""history"": [0.07722260561398722, 0.08615345077525563, 0.10415542493536332, 0.09745784962978075, 0.1129567838457354, 0.10854378428756391, 0.12534346857230075, 0.11903950200282622, 0.11703298887922911, 0.11003188667168423, 0.11947650143911227, 0.12573589503763286, 0.121907927499625, 0.12217705658114895, 0.12059510634976346, 0.12565729849021762, 0.12715506210087904, 0.13079582610765014, 0.1335080304576484, 0.1305078670024637, 0.13028694723942452, 0.1351465898561263, 0.13564756411082252, 0.12845631669515678, 0.1389545067329879, 0.13759400168273428, 0.12371231200758794, 0.13862418735448856, 0.1263620830815714, 0.12114093941486975, 0.1345973805270461, 0.1369804499145135, 0.14592535884812674, 0.14875061734072556, 0.13308240012942738, 0.1400090273961507, 0.13527440030036766, 0.1393376320965265, 0.1340470519427714, 0.1431268804609572, 0.1294573617880061, 0.14330054461848565]}",,1122.3938510417938,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f0/joint_s29.npz
flat_contrast,0,joint,test,29,8,66980,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.14875061734072556, ""epochs"": 34, ""history"": [0.07722260561398722, 0.08615345077525563, 0.10415542493536332, 0.09745784962978075, 0.1129567838457354, 0.10854378428756391, 0.12534346857230075, 0.11903950200282622, 0.11703298887922911, 0.11003188667168423, 0.11947650143911227, 0.12573589503763286, 0.121907927499625, 0.12217705658114895, 0.12059510634976346, 0.12565729849021762, 0.12715506210087904, 0.13079582610765014, 0.1335080304576484, 0.1305078670024637, 0.13028694723942452, 0.1351465898561263, 0.13564756411082252, 0.12845631669515678, 0.1389545067329879, 0.13759400168273428, 0.12371231200758794, 0.13862418735448856, 0.1263620830815714, 0.12114093941486975, 0.1345973805270461, 0.1369804499145135, 0.14592535884812674, 0.14875061734072556, 0.13308240012942738, 0.1400090273961507, 0.13527440030036766, 0.1393376320965265, 0.1340470519427714, 0.1431268804609572, 0.1294573617880061, 0.14330054461848565]}",,1122.3938510417938,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f0/joint_s29.npz
flat_contrast,0,joint,refit,43,32,294812,4,"{""config"": {""lr"": 0.001, ""decay"": 1e-05}, ""score"": 0.14875061734072556, ""epochs"": 34, ""history"": [0.07722260561398722, 0.08615345077525563, 0.10415542493536332, 0.09745784962978075, 0.1129567838457354, 0.10854378428756391, 0.12534346857230075, 0.11903950200282622, 0.11703298887922911, 0.11003188667168423, 0.11947650143911227, 0.12573589503763286, 0.121907927499625, 0.12217705658114895, 0.12059510634976346, 0.12565729849021762, 0.12715506210087904, 0.13079582610765014, 0.1335080304576484, 0.1305078670024637, 0.13028694723942452, 0.1351465898561263, 0.13564756411082252, 0.12845631669515678, 0.1389545067329879, 0.13759400168273428, 0.12371231200758794, 0.13862418735448856, 0.1263620830815714, 0.12114093941486975, 0.1345973805270461, 0.1369804499145135, 0.14592535884812674, 0.14875061734072556, 0.13308240012942738, 0.1400090273961507, 0.13527440030036766, 0.1393376320965265, 0.1340470519427714, 0.1431268804609572, 0.1294573617880061, 0.14330054461848565]}",,1127.6806409358978,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_contrast_f0/joint_s43.npz
