seed,total,patient_budget,model,task,patient_balanced_macro_f1,observed_class_count,unseen_at_training_class_count,actual_contributing_patients,mean_class_donor_coverage
16,3200,32,logistic_regression,coarse,0.9248619303994794,5.0,0.0,32.0,27.560000000000002
16,3200,32,logistic_regression,fine,0.551861150498109,29.6,0.4,32.0,19.359047619047622
16,3200,8,logistic_regression,coarse,0.9244597742361786,5.0,0.0,8.0,7.840000000000001
16,3200,8,logistic_regression,fine,0.5447553754697928,29.6,0.4,8.0,6.204761904761904
16,6400,16,logistic_regression,coarse,0.9356886937863426,5.0,0.0,16.0,15.679999999999998
16,6400,16,logistic_regression,fine,0.5746552972570509,29.6,0.4,16.0,12.134285714285713
16,6400,32,logistic_regression,coarse,0.9320420583212613,5.0,0.0,32.0,29.32
16,6400,32,logistic_regression,fine,0.5728603462668315,29.6,0.4,32.0,21.71857142857143
16,6400,8,logistic_regression,coarse,0.9373303197764364,5.0,0.0,8.0,7.840000000000001
16,6400,8,logistic_regression,fine,0.5754368797581024,29.6,0.4,8.0,6.416666666666667
17,3200,16,logistic_regression,coarse,0.9264712443434906,5.0,0.0,16.0,15.0
17,3200,16,logistic_regression,fine,0.5250101548994411,29.2,0.8,16.0,11.184433497536947
17,3200,32,logistic_regression,coarse,0.9267887456553418,5.0,0.0,32.0,27.919999999999998
17,3200,32,logistic_regression,fine,0.5263691712110327,29.2,0.8,32.0,19.64367816091954
17,3200,8,logistic_regression,coarse,0.917941713438838,5.0,0.0,8.0,7.92
17,3200,8,logistic_regression,fine,0.5343965686792544,29.2,0.8,8.0,6.250607553366175
17,6400,16,logistic_regression,coarse,0.9385362403505493,5.0,0.0,16.0,15.8
17,6400,16,logistic_regression,fine,0.5575644085112988,29.2,0.8,16.0,12.176371100164204
17,6400,32,logistic_regression,coarse,0.940161875453873,5.0,0.0,32.0,29.920000000000005
17,6400,32,logistic_regression,fine,0.5569982564378442,29.2,0.8,32.0,21.945796387520524
17,6400,8,logistic_regression,coarse,0.9293392489766614,5.0,0.0,8.0,7.92
17,6400,8,logistic_regression,fine,0.5581099816731765,29.2,0.8,8.0,6.476699507389162
18,3200,16,logistic_regression,coarse,0.9235844837509871,5.0,0.0,16.0,15.0
18,3200,16,logistic_regression,fine,0.5378088740829805,29.4,0.6,16.0,11.211871921182265
18,3200,32,logistic_regression,coarse,0.9255480763735239,5.0,0.0,32.0,27.8
18,3200,32,logistic_regression,fine,0.541057164230644,29.4,0.6,32.0,19.673661740558295
18,3200,8,logistic_regression,coarse,0.9148685850216676,5.0,0.0,8.0,7.88
18,3200,8,logistic_regression,fine,0.5386658900587707,29.4,0.6,8.0,6.151888341543515
18,6400,16,logistic_regression,coarse,0.9352333724927517,5.0,0.0,16.0,15.720000000000002
18,6400,16,logistic_regression,fine,0.562305984881467,29.4,0.6,16.0,11.95743842364532
18,6400,32,logistic_regression,coarse,0.9383925827350582,5.0,0.0,32.0,29.8
18,6400,32,logistic_regression,fine,0.5658507007620494,29.4,0.6,32.0,22.02927750410509
18,6400,8,logistic_regression,coarse,0.9304559352868281,5.0,0.0,8.0,7.88
18,6400,8,logistic_regression,fine,0.5586691205233851,29.4,0.6,8.0,6.268045977011495
19,3200,16,logistic_regression,coarse,0.9215313272171161,5.0,0.0,16.0,14.52
19,3200,16,logistic_regression,fine,0.5221661550084894,29.0,1.0,16.0,11.005632183908045
19,3200,32,logistic_regression,coarse,0.9222470876277521,5.0,0.0,32.0,27.439999999999998
19,3200,32,logistic_regression,fine,0.5204053280087274,29.0,1.0,32.0,19.29745484400657
19,3200,8,logistic_regression,coarse,0.9119191687493483,5.0,0.0,8.0,7.640000000000001
19,3200,8,logistic_regression,fine,0.5235595074821898,29.0,1.0,8.0,6.156518883415435
19,6400,16,logistic_regression,coarse,0.9297970768369005,5.0,0.0,16.0,15.080000000000002
19,6400,16,logistic_regression,fine,0.5558588615147496,29.0,1.0,16.0,11.906666666666666
19,6400,32,logistic_regression,coarse,0.9321372998264076,5.0,0.0,32.0,28.96
19,6400,32,logistic_regression,fine,0.5542013646516862,29.0,1.0,32.0,21.519474548440066
19,6400,8,logistic_regression,coarse,0.9200908071415492,5.0,0.0,8.0,7.68
19,6400,8,logistic_regression,fine,0.5533609098572475,29.0,1.0,8.0,6.294761904761905
