actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
16,0.09821254294365644,2,0.05857114214450121,15.8,15,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,10,success,coarse,6400,0,1.4135829294100404
16,0.6862952969968319,2,0.10634185653179884,11.733333333333333,1,logistic_regression,30,246887,6400,30,16,74749b9de8a69391,10,success,fine,6400,0,2.048672237433493
32,0.09520069230347872,2,0.05749081075191498,29.4,19,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,10,success,coarse,6400,0,1.4061117051169276
32,0.6906372606754303,2,0.10255847591906786,21.2,1,logistic_regression,30,246887,6400,30,32,74749b9de8a69391,10,success,fine,6400,0,2.002463174983859
8,0.1164665948599577,2,0.05811735428869724,7.8,7,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,10,success,coarse,6400,0,1.379565330222249
8,0.7305988613516092,2,0.10657905973494053,5.9,1,logistic_regression,30,246887,6400,30,8,74749b9de8a69391,10,success,fine,6400,0,2.093698313459754
16,0.046444148756563663,2,0.059502352960407734,15.6,14,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,11,success,coarse,3200,0,1.353215086273849
16,0.31822705268859863,2,0.10296373348683119,10.766666666666667,1,logistic_regression,30,246887,3200,30,16,74749b9de8a69391,11,success,fine,3200,0,1.6321456283330917
32,0.05074091628193855,2,0.05821346119046211,28.4,14,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,11,success,coarse,3200,0,1.319923217408359
32,0.28754665795713663,2,0.10313973762094975,18.6,1,logistic_regression,30,246887,3200,30,32,74749b9de8a69391,11,success,fine,3200,0,1.6355073992162943
8,0.048773461021482944,2,0.05813913978636265,8.0,8,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,11,success,coarse,3200,0,1.3538561658933759
8,0.26963282469660044,2,0.10714097134768963,5.933333333333334,1,logistic_regression,30,246887,3200,30,8,74749b9de8a69391,11,success,fine,3200,0,1.5972683038562536
16,0.10078344494104385,2,0.05866510700434446,16.0,16,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,11,success,coarse,6400,0,1.4269913863390684
16,0.6856352081522346,2,0.1034870371222496,11.633333333333333,1,logistic_regression,30,246887,6400,30,16,74749b9de8a69391,11,success,fine,6400,0,2.008228446356952
32,0.10410596150904894,2,0.061517651192843914,31.0,27,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,11,success,coarse,6400,0,1.3880881173536181
32,0.8517717933282256,2,0.11066541448235512,21.033333333333335,1,logistic_regression,30,246887,6400,30,32,74749b9de8a69391,11,success,fine,6400,0,2.205350900068879
8,0.08288478758186102,2,0.05945763736963272,8.0,8,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,11,success,coarse,6400,0,1.3917486863210797
8,0.6294204099103808,2,0.10656755045056343,6.033333333333333,1,logistic_regression,30,246887,6400,30,8,74749b9de8a69391,11,success,fine,6400,0,1.9806095212697983
16,0.059830836951732635,2,0.06051149219274521,15.4,13,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,12,success,coarse,3200,0,1.3354872344061732
16,0.3172369971871376,2,0.10149754211306572,11.428571428571429,2,logistic_regression,30,246887,3200,28,16,74749b9de8a69391,12,success,fine,3200,2,1.670799425803125
32,0.05738528911024332,2,0.061661007814109325,28.4,14,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,12,success,coarse,3200,0,1.3874444905668497
32,0.32100281678140163,2,0.09530774224549532,20.142857142857142,2,logistic_regression,30,246887,3200,28,32,74749b9de8a69391,12,success,fine,3200,2,1.646124990656972
8,0.04839466046541929,2,0.05987653508782387,7.8,7,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,12,success,coarse,3200,0,1.3516428247094154
8,0.30735132936388254,2,0.0973509568721056,6.392857142857143,1,logistic_regression,30,246887,3200,28,8,74749b9de8a69391,12,success,fine,3200,2,1.649361815303564
16,0.12208023481070995,2,0.058532302267849445,15.4,13,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,12,success,coarse,6400,0,1.4343664422631264
16,0.6565002342686057,2,0.0959611376747489,12.571428571428571,2,logistic_regression,30,246887,6400,28,16,74749b9de8a69391,12,success,fine,6400,2,2.030790761113167
32,0.12191182561218739,2,0.058417681604623795,30.8,26,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,12,success,coarse,6400,0,1.4431391833350062
32,0.8770807143300772,2,0.09901762753725052,22.392857142857142,2,logistic_regression,30,246887,6400,28,32,74749b9de8a69391,12,success,fine,6400,2,2.2274062605574727
8,0.0908507239073515,2,0.05893334932625294,7.8,7,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,12,success,coarse,6400,0,1.3740916289389133
8,0.6720455745235085,2,0.09852596279233694,6.464285714285714,1,logistic_regression,30,246887,6400,28,8,74749b9de8a69391,12,success,fine,6400,2,2.0146621139720082
16,0.05393910314887762,2,0.06242390722036362,15.6,14,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,13,success,coarse,3200,0,1.3440511170774698
16,0.28939333464950323,2,0.10008750669658184,11.642857142857142,1,logistic_regression,30,246887,3200,28,16,74749b9de8a69391,13,success,fine,3200,2,1.6353985127061605
32,0.05104039888828993,2,0.058626625686883926,29.0,17,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,13,success,coarse,3200,0,1.382490142248571
32,0.3375243963673711,2,0.09629720263183117,20.107142857142858,1,logistic_regression,30,246887,3200,28,32,74749b9de8a69391,13,success,fine,3200,2,1.7237658118829131
8,0.05178931541740894,2,0.05862968880683184,7.8,7,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,13,success,coarse,3200,0,1.3598295887932181
8,0.27636133413761854,2,0.09863774292171001,6.428571428571429,1,logistic_regression,30,246887,3200,28,8,74749b9de8a69391,13,success,fine,3200,2,1.6449457956478
16,0.09259321074932814,2,0.060991943813860416,15.6,14,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,13,success,coarse,6400,0,1.3955300683155656
16,0.7109452905133367,2,0.10037283319979906,12.607142857142858,1,logistic_regression,30,246887,6400,28,16,74749b9de8a69391,13,success,fine,6400,2,2.038950336165726
32,0.11388032231479883,2,0.059955598786473274,31.6,30,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,13,success,coarse,6400,0,1.4369076173752546
32,0.8397126635536551,2,0.10103129874914885,22.964285714285715,1,logistic_regression,30,246887,6400,28,32,74749b9de8a69391,13,success,fine,6400,2,2.182406230829656
8,0.09388077910989523,2,0.06153880897909403,7.8,7,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,13,success,coarse,6400,0,1.4106974080204964
8,0.6579227475449443,2,0.09648102801293135,6.464285714285714,1,logistic_regression,30,246887,6400,28,8,74749b9de8a69391,13,success,fine,6400,2,1.9894529301673174
16,0.04929677117615938,2,0.05913485586643219,14.8,10,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,14,success,coarse,3200,0,1.3700848398730159
16,0.37660918198525906,2,0.10958374477922916,11.379310344827585,2,logistic_regression,30,246887,3200,29,16,74749b9de8a69391,14,success,fine,3200,1,1.736816132441163
32,0.04938639514148235,2,0.06014156807214022,27.6,10,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,14,success,coarse,3200,0,1.3078557904809713
32,0.35209695156663656,2,0.10356524959206581,20.03448275862069,2,logistic_regression,30,246887,3200,29,32,74749b9de8a69391,14,success,fine,3200,1,1.7186404876410961
8,0.04311042279005051,2,0.05920078232884407,8.0,8,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,14,success,coarse,3200,0,1.3269838588312268
8,0.34236237592995167,2,0.10448080394417048,6.275862068965517,2,logistic_regression,30,246887,3200,29,8,74749b9de8a69391,14,success,fine,3200,1,1.6807155990973115
16,0.09416174422949553,2,0.05966454558074474,15.8,15,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,14,success,coarse,6400,0,1.3655638685449958
16,1.0043532028794289,2,0.10617765784263611,12.344827586206897,2,logistic_regression,30,246887,6400,29,16,74749b9de8a69391,14,success,fine,6400,1,2.3720421688631177
32,0.09358485415577888,2,0.05973361060023308,29.4,19,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,14,success,coarse,6400,0,1.3347951658070087
32,0.9032178837805986,2,0.10949048027396202,22.344827586206897,2,logistic_regression,30,246887,6400,29,32,74749b9de8a69391,14,success,fine,6400,1,2.201480102725327
8,0.10660931002348661,2,0.05970128159970045,8.0,8,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,14,success,coarse,6400,0,1.4238610155880451
8,0.8882097210735083,2,0.11098364647477865,6.344827586206897,2,logistic_regression,30,246887,6400,29,8,74749b9de8a69391,14,success,fine,6400,1,2.1973975244909525
16,0.05051559116691351,2,0.06232537794858217,14.8,10,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,15,success,coarse,3200,0,1.354836231097579
16,0.26812840439379215,2,0.10423847753554583,11.321428571428571,1,logistic_regression,30,246887,3200,28,16,74749b9de8a69391,15,success,fine,3200,2,1.61748306453228
32,0.048044866882264614,2,0.059397720731794834,27.6,10,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,15,success,coarse,3200,0,1.362585511058569
32,0.30322051141411066,2,0.09743756335228682,20.535714285714285,2,logistic_regression,30,246887,3200,28,32,74749b9de8a69391,15,success,fine,3200,2,1.6454983660951257
8,0.05261466186493635,2,0.061302450485527515,7.6,6,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,15,success,coarse,3200,0,1.325308496132493
8,0.2612181147560477,2,0.09789173025637865,6.178571428571429,1,logistic_regression,30,246887,3200,28,8,74749b9de8a69391,15,success,fine,3200,2,1.626923213712871
16,0.07863643020391464,2,0.05838519148528576,15.4,13,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,15,success,coarse,6400,0,1.37958624958992
16,0.6677574561908841,2,0.10067327134311199,12.5,1,logistic_regression,30,246887,6400,28,16,74749b9de8a69391,15,success,fine,6400,2,2.0144257275387645
32,0.10229111555963755,2,0.059668696485459805,29.6,20,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,15,success,coarse,6400,0,1.431522791273892
32,0.7657912857830524,2,0.09683598764240742,22.321428571428573,2,logistic_regression,30,246887,6400,28,32,74749b9de8a69391,15,success,fine,6400,2,2.1474983748048544
8,0.10396423935890198,2,0.06098609045147896,7.6,6,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,15,success,coarse,6400,0,1.3573127035051584
8,0.7153505552560091,2,0.09986285120248795,6.321428571428571,1,logistic_regression,30,246887,6400,28,8,74749b9de8a69391,15,success,fine,6400,2,2.0741762602701783
16,0.06181305553764105,2,0.057384731248021126,14.6,9,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,16,success,coarse,3200,0,1.381254507228732
16,0.3454822339117527,2,0.10623330902308226,10.633333333333333,1,logistic_regression,30,246887,3200,30,16,74749b9de8a69391,16,success,fine,3200,0,1.6598001383244991
32,0.06443039048463106,2,0.05968903750181198,27.4,9,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,16,success,coarse,3200,0,1.3775940965861082
32,0.3363087121397257,2,0.10978221334517002,18.433333333333334,1,logistic_regression,30,246887,3200,30,32,74749b9de8a69391,16,success,fine,3200,0,1.6631312184035778
8,0.04861403536051512,2,0.059041472151875496,7.6,6,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,16,success,coarse,3200,0,1.3153968984261155
8,0.36338378582149744,2,0.10832918342202902,6.066666666666666,1,logistic_regression,30,246887,3200,30,8,74749b9de8a69391,16,success,fine,3200,0,1.7174165807664394
16,0.11127202585339546,2,0.061077600345015526,15.4,13,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,16,success,coarse,6400,0,1.4215488927438855
16,0.7556079728528857,2,0.10830594226717949,11.866666666666667,1,logistic_regression,30,246887,6400,30,16,74749b9de8a69391,16,success,fine,6400,0,2.1164529770612717
32,0.09745006915181875,2,0.05920408573001623,29.0,17,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,16,success,coarse,6400,0,1.3833064744248986
32,0.8031415538862348,2,0.10636912286281586,20.566666666666666,1,logistic_regression,30,246887,6400,30,32,74749b9de8a69391,16,success,fine,6400,0,2.160525514744222
8,0.0974815534427762,2,0.05998277757316828,7.6,6,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,16,success,coarse,6400,0,1.3781208004802465
8,0.9290322866290808,2,0.10493408143520355,6.1,1,logistic_regression,30,246887,6400,30,8,74749b9de8a69391,16,success,fine,6400,0,2.2781673735007644
16,0.04593430180102587,2,0.05937057547271252,15.0,11,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,17,success,coarse,3200,0,1.4339111922308803
16,0.31501063238829374,2,0.10712273977696896,10.866666666666667,1,logistic_regression,30,246887,3200,30,16,74749b9de8a69391,17,success,fine,3200,0,1.7007412556558847
32,0.052100821398198605,2,0.05956083908677101,27.8,11,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,17,success,coarse,3200,0,1.358838020823896
32,0.3428944703191519,2,0.10957757197320461,18.866666666666667,1,logistic_regression,30,246887,3200,30,32,74749b9de8a69391,17,success,fine,3200,0,1.7030946668237448
8,0.05377802159637213,2,0.06306243222206831,8.0,8,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,17,success,coarse,3200,0,1.369226511567831
8,0.3735640663653612,2,0.10979701858013868,6.133333333333334,1,logistic_regression,30,246887,3200,30,8,74749b9de8a69391,17,success,fine,3200,0,1.7503041913732886
16,0.07108474057167768,2,0.06014187727123499,16.0,16,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,17,success,coarse,6400,0,1.3759145308285952
16,0.8111539911478758,2,0.10518567077815533,12.033333333333333,1,logistic_regression,30,246887,6400,30,16,74749b9de8a69391,17,success,fine,6400,0,2.1984894135966897
32,0.10157732851803303,2,0.06269875075668097,29.8,21,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,17,success,coarse,6400,0,1.4223832786083221
32,0.858838489279151,2,0.1104318080469966,21.3,1,logistic_regression,30,246887,6400,30,32,74749b9de8a69391,17,success,fine,6400,0,2.209932927042246
8,0.09745259396731853,2,0.05974764749407768,8.0,8,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,17,success,coarse,6400,0,1.3783659795299172
8,0.8355000242590904,2,0.10932867135852575,6.333333333333333,1,logistic_regression,30,246887,6400,30,8,74749b9de8a69391,17,success,fine,6400,0,2.1911255652084947
16,0.0594451492652297,2,0.06323389988392591,15.0,11,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,18,success,coarse,3200,0,1.3658605758100748
16,0.3758409386500716,2,0.1028214655816555,11.137931034482758,1,logistic_regression,30,246887,3200,29,16,74749b9de8a69391,18,success,fine,3200,1,1.7735506696626544
32,0.04712935630232096,2,0.05934406816959381,27.8,11,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,18,success,coarse,3200,0,1.331267268396914
32,0.2895704945549369,2,0.10939363110810518,19.620689655172413,1,logistic_regression,30,246887,3200,29,32,74749b9de8a69391,18,success,fine,3200,1,1.63355621881783
8,0.062168048694729805,2,0.059671065770089626,7.6,6,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,18,success,coarse,3200,0,1.313877422362566
8,0.31736995093524456,2,0.10694371443241835,6.068965517241379,1,logistic_regression,30,246887,3200,29,8,74749b9de8a69391,18,success,fine,3200,1,1.6753699267283082
16,0.12676896154880524,2,0.059472739696502686,15.6,14,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,18,success,coarse,6400,0,1.4522542795166373
16,0.9341982742771506,2,0.10321648605167866,11.758620689655173,1,logistic_regression,30,246887,6400,29,16,74749b9de8a69391,18,success,fine,6400,1,2.286818305030465
32,0.10431782994419336,2,0.05942426808178425,29.8,21,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,18,success,coarse,6400,0,1.4314279993996024
32,0.7255461430177093,2,0.10600329469889402,22.03448275862069,1,logistic_regression,30,246887,6400,29,32,74749b9de8a69391,18,success,fine,6400,1,2.1026785681024194
8,0.0940400268882513,2,0.060615865513682365,7.6,6,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,18,success,coarse,6400,0,1.4030287070199847
8,0.8074547350406647,2,0.10603651311248541,6.206896551724138,1,logistic_regression,30,246887,6400,29,8,74749b9de8a69391,18,success,fine,6400,1,2.159239621832967
16,0.05204639211297035,2,0.058794258162379265,15.0,11,logistic_regression,5,246887,3200,5,16,74749b9de8a69391,19,success,coarse,3200,0,1.315519791096449
16,0.3290075231343508,2,0.10758334305137396,10.933333333333334,1,logistic_regression,30,246887,3200,30,16,74749b9de8a69391,19,success,fine,3200,0,1.6740730851888657
32,0.042797885835170746,2,0.05827494524419308,27.8,11,logistic_regression,5,246887,3200,5,32,74749b9de8a69391,19,success,coarse,3200,0,1.3409296544268727
32,0.3265013452619314,2,0.10288904048502445,18.833333333333332,1,logistic_regression,30,246887,3200,30,32,74749b9de8a69391,19,success,fine,3200,0,1.663122246041894
8,0.049185534939169884,2,0.05847077630460262,8.0,8,logistic_regression,5,246887,3200,5,8,74749b9de8a69391,19,success,coarse,3200,0,1.3755661714822054
8,0.37226803973317146,2,0.10744835156947374,6.233333333333333,1,logistic_regression,30,246887,3200,30,8,74749b9de8a69391,19,success,fine,3200,0,1.7134131351485848
16,0.09774238336831331,2,0.05830376781523228,15.4,13,logistic_regression,5,246887,6400,5,16,74749b9de8a69391,19,success,coarse,6400,0,1.4233866166323423
16,0.7070382498204708,2,0.10359789989888668,12.033333333333333,1,logistic_regression,30,246887,6400,30,16,74749b9de8a69391,19,success,fine,6400,0,2.1029497841373086
32,0.10290005803108215,2,0.0597204715013504,29.8,21,logistic_regression,5,246887,6400,5,32,74749b9de8a69391,19,success,coarse,6400,0,1.4237161362543702
32,0.8680846663191915,2,0.10769601259380579,21.533333333333335,1,logistic_regression,30,246887,6400,30,32,74749b9de8a69391,19,success,fine,6400,0,2.231830360367894
8,0.09261256828904152,2,0.05871530156582594,8.0,8,logistic_regression,5,246887,6400,5,8,74749b9de8a69391,19,success,coarse,6400,0,1.3730643587186933
8,0.7648538863286376,2,0.10723305214196444,6.366666666666666,1,logistic_regression,30,246887,6400,30,8,74749b9de8a69391,19,success,fine,6400,0,2.1190265957266092
16,0.05450992379337549,3,0.06277273409068584,14.8,10,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,0,success,coarse,3200,0,1.4654643731191754
16,0.24104713089764118,3,0.10169509798288345,11.607142857142858,1,logistic_regression,30,258098,3200,28,16,74749b9de8a69391,0,success,fine,3200,2,1.7385868486016989
32,0.05727449990808964,3,0.06244759913533926,27.6,10,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,0,success,coarse,3200,0,1.5220213308930397
32,0.2717137346044183,3,0.10702237859368324,20.357142857142858,1,logistic_regression,30,258098,3200,28,32,74749b9de8a69391,0,success,fine,3200,2,1.7252135705202818
8,0.05250136833637953,3,0.071429543197155,7.8,7,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,0,success,coarse,3200,0,1.5936891306191683
8,0.28697632160037756,3,0.10729346331208944,6.321428571428571,1,logistic_regression,30,258098,3200,28,8,74749b9de8a69391,0,success,fine,3200,2,1.7336639435961843
16,0.10847612656652927,3,0.06337950006127357,15.8,15,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,0,success,coarse,6400,0,1.506649760529399
16,0.7021954050287604,3,0.10717614740133286,12.428571428571429,1,logistic_regression,30,258098,6400,28,16,74749b9de8a69391,0,success,fine,6400,2,2.122013607993722
32,0.11070827953517437,3,0.06260595563799143,29.4,19,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,0,success,coarse,6400,0,1.508471466600895
32,0.7449654098600149,3,0.10595083795487881,22.821428571428573,1,logistic_regression,30,258098,6400,28,32,74749b9de8a69391,0,success,fine,6400,2,2.225470943376422
8,0.08488607406616211,3,0.06182588264346123,7.8,7,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,0,success,coarse,6400,0,1.43745818734169
8,0.6066108057275414,3,0.10201068874448538,6.5,1,logistic_regression,30,258098,6400,28,8,74749b9de8a69391,0,success,fine,6400,2,2.0627206061035395
16,0.07743323314934969,3,0.06275432743132114,15.4,13,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,1,success,coarse,3200,0,1.4979904647916555
16,0.3509114785119891,3,0.11171409953385592,11.241379310344827,1,logistic_regression,30,258098,3200,29,16,74749b9de8a69391,1,success,fine,3200,1,1.766364585608244
32,0.06650969199836254,3,0.06139283534139395,28.2,13,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,1,success,coarse,3200,0,1.5014393413439393
32,0.38329591415822506,3,0.10651053301990032,19.482758620689655,1,logistic_regression,30,258098,3200,29,32,74749b9de8a69391,1,success,fine,3200,1,1.8586945161223412
8,0.06188058294355869,3,0.06800750643014908,7.8,7,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,1,success,coarse,3200,0,1.46232458204031
8,0.29966118931770325,3,0.10600464884191751,6.241379310344827,1,logistic_regression,30,258098,3200,29,8,74749b9de8a69391,1,success,fine,3200,1,1.7789750937372446
16,0.1254214635118842,3,0.06328426860272884,15.6,14,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,1,success,coarse,6400,0,1.5730375638231635
16,0.8440061137080193,3,0.1067068362608552,12.275862068965518,1,logistic_regression,30,258098,6400,29,16,74749b9de8a69391,1,success,fine,6400,1,2.3039109921082854
32,0.12516481056809425,3,0.06148533429950476,30.8,26,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,1,success,coarse,6400,0,1.5721452003344893
32,0.8758346913382411,3,0.1118548484519124,21.896551724137932,1,logistic_regression,30,258098,6400,29,32,74749b9de8a69391,1,success,fine,6400,1,2.314350158907473
8,0.12448165193200111,3,0.0620623342692852,7.8,7,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,1,success,coarse,6400,0,1.5151035515591502
8,0.7953267199918628,3,0.11336827650666237,6.310344827586207,1,logistic_regression,30,258098,6400,29,8,74749b9de8a69391,1,success,fine,6400,1,2.2656996306031942
16,0.054676963947713375,3,0.0653281481936574,14.6,9,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,2,success,coarse,3200,0,1.4877874851226807
16,0.39213848020881414,3,0.10683173313736916,11.814814814814815,2,logistic_regression,30,258098,3200,27,16,74749b9de8a69391,2,success,fine,3200,3,1.8662762148305774
32,0.055088446475565434,3,0.06519244518131018,27.4,9,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,2,success,coarse,3200,0,1.4461131636053324
32,0.40885750856250525,3,0.11034715920686722,21.333333333333332,2,logistic_regression,30,258098,3200,27,32,74749b9de8a69391,2,success,fine,3200,3,1.851022832095623
8,0.045090608298778534,3,0.061576769687235355,7.8,7,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,2,success,coarse,3200,0,1.4119927678257227
8,0.30923184007406235,3,0.10330441873520613,6.592592592592593,1,logistic_regression,30,258098,3200,27,8,74749b9de8a69391,2,success,fine,3200,3,1.7565418314188719
16,0.11870495043694973,3,0.06537587940692902,15.8,15,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,2,success,coarse,6400,0,1.5132598439231515
16,0.8653586255386472,3,0.11210395116358995,13.0,2,logistic_regression,30,258098,6400,27,16,74749b9de8a69391,2,success,fine,6400,3,2.342956922017038
32,0.11725168209522963,3,0.06299390364438295,28.8,16,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,2,success,coarse,6400,0,1.5341443084180355
32,0.9960757903754711,3,0.1156437136232853,23.037037037037038,2,logistic_regression,30,258098,6400,27,32,74749b9de8a69391,2,success,fine,6400,3,2.4633147697895765
8,0.08345566876232624,3,0.06232474558055401,7.8,7,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,2,success,coarse,6400,0,1.4590838504955173
8,0.7406639056280255,3,0.11072610411792994,6.703703703703703,1,logistic_regression,30,258098,6400,27,8,74749b9de8a69391,2,success,fine,6400,3,2.2223968347534537
16,0.043523539789021015,3,0.06678779609501362,15.0,11,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,3,success,coarse,3200,0,1.4594710553064942
16,0.3344590663909912,3,0.10768909100443125,11.10344827586207,1,logistic_regression,30,258098,3200,29,16,74749b9de8a69391,3,success,fine,3200,1,1.7554185399785638
32,0.059609162621200085,3,0.06501345802098513,27.8,11,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,3,success,coarse,3200,0,1.471793781965971
32,0.34782259725034237,3,0.11419384926557541,19.96551724137931,2,logistic_regression,30,258098,3200,29,32,74749b9de8a69391,3,success,fine,3200,1,1.773930985480547
8,0.04754624329507351,3,0.063645557500422,7.8,7,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,3,success,coarse,3200,0,1.4346041167154908
8,0.28941652923822403,3,0.11179408803582191,6.172413793103448,1,logistic_regression,30,258098,3200,29,8,74749b9de8a69391,3,success,fine,3200,1,1.7544023841619492
16,0.07734187506139278,3,0.06382951233536005,15.8,15,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,3,success,coarse,6400,0,1.5143281649798155
16,0.8546926267445087,3,0.11437430884689093,12.10344827586207,1,logistic_regression,30,258098,6400,29,16,74749b9de8a69391,3,success,fine,6400,1,2.279099352657795
32,0.07561818324029446,3,0.06379611138254404,29.8,21,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,3,success,coarse,6400,0,1.5428125113248825
32,0.661710194312036,3,0.10763647314161062,21.862068965517242,2,logistic_regression,30,258098,6400,29,32,74749b9de8a69391,3,success,fine,6400,1,2.091786889359355
8,0.07678396254777908,3,0.06289451569318771,7.8,7,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,3,success,coarse,6400,0,1.4878489412367344
8,0.732147715985775,3,0.11117341183125973,6.275862068965517,1,logistic_regression,30,258098,6400,29,8,74749b9de8a69391,3,success,fine,6400,1,2.18063538800925
16,0.06595515366643667,3,0.061955180019140244,14.8,10,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,4,success,coarse,3200,0,1.4682799158617854
16,0.3024431401863694,3,0.11634272057563066,11.433333333333334,2,logistic_regression,30,258098,3200,30,16,74749b9de8a69391,4,success,fine,3200,0,1.7640809128060937
32,0.04837553761899471,3,0.06269996054470539,27.6,10,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,4,success,coarse,3200,0,1.4559908211231232
32,0.3157596392557025,3,0.1119005586951971,19.266666666666666,2,logistic_regression,30,258098,3200,30,32,74749b9de8a69391,4,success,fine,3200,0,1.788962316699326
8,0.0640031211078167,3,0.06382243242114782,8.0,8,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,4,success,coarse,3200,0,1.4973949436098337
8,0.36442067567259073,3,0.11644094251096249,6.3,2,logistic_regression,30,258098,3200,30,8,74749b9de8a69391,4,success,fine,3200,0,1.8320643147453666
16,0.10773150902241468,3,0.06364936009049416,15.4,13,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,4,success,coarse,6400,0,1.495831505395472
16,0.82997324783355,3,0.1192268468439579,12.133333333333333,2,logistic_regression,30,258098,6400,30,16,74749b9de8a69391,4,success,fine,6400,0,2.2510596085339785
32,0.11549434252083302,3,0.06374096684157848,29.6,20,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,4,success,coarse,6400,0,1.5541964722797275
32,0.7929882882162929,3,0.10987631976604462,22.333333333333332,2,logistic_regression,30,258098,6400,30,32,74749b9de8a69391,4,success,fine,6400,0,2.294796978123486
8,0.10777173563838005,3,0.06325617246329784,8.0,8,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,4,success,coarse,6400,0,1.4674650402739644
