cell_budget,seed,feature_set,transform,eligible_patients,eligible_diseases,accuracy,balanced_accuracy,macro_f1,log_loss,macro_auroc
100,25,pred_soft_subtype,clr,40,6,0.625,0.6378968253968255,0.6245051245051245,1.1710060369445032,0.8866409963606655
100,26,pred_soft_lineage,raw,40,6,0.425,0.43154761904761907,0.4351003027473616,4.05310688131465,0.7583849590972753
100,26,pred_soft_lineage,clr,40,6,0.4,0.4077380952380953,0.3999430580312933,3.5459700261831473,0.786958343943638
100,26,pred_soft_subtype,raw,40,6,0.625,0.6408730158730159,0.6273101898101898,2.2276484512894066,0.8263658446333079
100,26,pred_soft_subtype,clr,40,6,0.7,0.7103174603174603,0.704594017094017,1.0505773600026544,0.9008117214688908
100,27,pred_soft_lineage,raw,40,6,0.5,0.5069444444444444,0.5025641025641026,2.1999595742324867,0.7633499185659112
100,27,pred_soft_lineage,clr,40,6,0.5,0.5079365079365079,0.49526453938218645,1.4262000703750473,0.8107181319497495
100,27,pred_soft_subtype,raw,40,6,0.6,0.6240079365079365,0.5913530913530913,2.9178551974698523,0.8131571757490875
100,27,pred_soft_subtype,clr,40,6,0.65,0.6666666666666666,0.6468142968142969,1.1531771078015318,0.9086799255687122
100,28,pred_soft_lineage,raw,40,6,0.475,0.4761904761904761,0.45905491567256274,2.912408205741702,0.7813542794011544
100,28,pred_soft_lineage,clr,40,6,0.5,0.5069444444444445,0.49116300366300364,1.8301513341978382,0.7606363331317376
100,28,pred_soft_subtype,raw,40,6,0.625,0.6517857142857143,0.6206887883358472,2.6368159415278027,0.8048963903743315
100,28,pred_soft_subtype,clr,40,6,0.75,0.7698412698412698,0.7502442002442002,0.7455677706950484,0.9505297857779476
100,29,pred_soft_lineage,raw,40,6,0.475,0.48710317460317465,0.4771829477711831,1.9204579500950203,0.8067623119323487
100,29,pred_soft_lineage,clr,40,6,0.475,0.4871031746031746,0.4735199441081795,1.5545170760483091,0.7634663003458959
100,29,pred_soft_subtype,raw,40,6,0.55,0.5793650793650793,0.5422008547008547,3.0827285858357163,0.8271236524912995
100,29,pred_soft_subtype,clr,40,6,0.725,0.7390873015873015,0.7238741650506356,0.7938638670488092,0.9443588988625754
100,30,pred_soft_lineage,raw,40,6,0.5,0.5109126984126984,0.507097477685713,2.302200030281896,0.7601411303157626
100,30,pred_soft_lineage,clr,40,6,0.45,0.4593253968253968,0.4546536796536797,2.0928439021615817,0.8079480134856974
100,30,pred_soft_subtype,raw,40,6,0.625,0.6478174603174603,0.6136363636363636,3.0705785693288243,0.8380574057274424
100,30,pred_soft_subtype,clr,40,6,0.7,0.7212301587301587,0.7087895764366352,1.0759787745206797,0.8968774536329684
100,31,pred_soft_lineage,raw,40,6,0.4,0.40079365079365076,0.3901936843113314,2.6195862467606355,0.7388349752779901
100,31,pred_soft_lineage,clr,40,6,0.475,0.4871031746031746,0.4715506715506715,2.5664337418670784,0.758910666539343
100,31,pred_soft_subtype,raw,40,6,0.625,0.6478174603174603,0.6173756798756799,3.0263157825027447,0.7877196333078685
100,31,pred_soft_subtype,clr,40,6,0.725,0.7321428571428571,0.7261277937748526,0.8565534386028038,0.9300926810117988
100,32,pred_soft_lineage,raw,40,6,0.425,0.43154761904761907,0.4312169312169312,2.977641692706063,0.739289892093201
100,32,pred_soft_lineage,clr,40,6,0.5,0.5218253968253969,0.5076947018123489,2.2240598308665547,0.7593297735760971
100,32,pred_soft_subtype,raw,40,6,0.625,0.6507936507936508,0.5906126553185377,2.9682910590259404,0.8095281199601052
100,32,pred_soft_subtype,clr,40,6,0.725,0.7351190476190476,0.7249139749139749,0.9849597714841302,0.9292930950789406
100,33,pred_soft_lineage,raw,40,6,0.425,0.4384920634920635,0.42002442002442003,1.7549671797818593,0.7677351243527714
100,33,pred_soft_lineage,clr,40,6,0.525,0.5357142857142857,0.5166278166278166,2.4141416268316513,0.7639162435807657
100,33,pred_soft_subtype,raw,40,6,0.6,0.6200396825396826,0.5956196581196581,2.6793701062574407,0.8264709529645192
100,33,pred_soft_subtype,clr,40,6,0.7,0.7182539682539683,0.7000646412411119,0.9700016788822664,0.9329291138804007
100,34,pred_soft_lineage,raw,40,6,0.4,0.41071428571428564,0.3912938912938913,2.606773792659498,0.7341883249511926
100,34,pred_soft_lineage,clr,40,6,0.45,0.4593253968253968,0.44493654493654494,2.738288831591458,0.7473404608055344
100,34,pred_soft_subtype,raw,40,6,0.575,0.6031746031746031,0.563131313131313,3.4917858507603383,0.7805924926788897
100,34,pred_soft_subtype,clr,40,6,0.675,0.6865079365079364,0.6678302090066796,0.9347814285579743,0.9128908902576183
100,35,pred_soft_lineage,raw,40,6,0.4,0.4146825396825397,0.39377289377289376,2.493680994327454,0.7451356726402683
100,35,pred_soft_lineage,clr,40,6,0.425,0.4384920634920635,0.4248015873015873,2.99696770667316,0.7620712110601816
100,35,pred_soft_subtype,raw,40,6,0.625,0.6438492063492064,0.6134623546388253,3.451635032727367,0.7995046977124183
100,35,pred_soft_subtype,clr,40,6,0.675,0.6934523809523809,0.6742424242424242,1.0628053092836995,0.916358470471522
100,36,pred_soft_lineage,raw,40,6,0.475,0.48313492063492064,0.4935897435897436,2.1576539277418485,0.769379721585604
100,36,pred_soft_lineage,clr,40,6,0.45,0.4553571428571428,0.44833638583638585,1.9595216380990066,0.7031611413504796
100,36,pred_soft_subtype,raw,40,6,0.625,0.6478174603174603,0.615986790986791,2.996702440245745,0.8195561842161107
100,36,pred_soft_subtype,clr,40,6,0.7,0.7113095238095237,0.7035464535464536,0.9789213280501367,0.9265811675048807
100,37,pred_soft_lineage,raw,40,6,0.5,0.513888888888889,0.48969168086815146,3.2381602801920595,0.736817193733554
100,37,pred_soft_lineage,clr,40,6,0.425,0.4384920634920635,0.4139063550828257,2.333309257374081,0.762676495787709
100,37,pred_soft_subtype,raw,40,6,0.525,0.5406746031746031,0.5240413181589653,3.0331094789679627,0.7758079083906289
100,37,pred_soft_subtype,clr,40,6,0.675,0.683531746031746,0.6800568712333418,0.9552375145200838,0.9272177857885578
100,38,pred_soft_lineage,raw,40,6,0.45,0.4593253968253968,0.45545500251382603,1.9308128816992234,0.7987163852283338
100,38,pred_soft_lineage,clr,40,6,0.475,0.48015873015873006,0.47332373508844094,1.7543765088485617,0.771159268631695
100,38,pred_soft_subtype,raw,40,6,0.575,0.5962301587301587,0.5622405372405372,3.022509998896725,0.8150509493570155
100,38,pred_soft_subtype,clr,40,6,0.7,0.7192460317460317,0.6926276338041045,0.8722434654103711,0.9357585837365249
100,39,pred_soft_lineage,raw,40,6,0.4,0.4067460317460317,0.408064158064158,1.7870598887022395,0.750951114347254
100,39,pred_soft_lineage,clr,40,6,0.475,0.47222222222222227,0.47727272727272724,4.1402838775667306,0.7744496235994397
100,39,pred_soft_subtype,raw,40,6,0.65,0.6696428571428572,0.6619047619047619,2.33929523146352,0.8580830296133605
100,39,pred_soft_subtype,clr,40,6,0.7,0.7182539682539683,0.7016186427951134,1.0259359504627796,0.9094176733193278
100,40,pred_soft_lineage,raw,40,6,0.5,0.5148809523809523,0.4969187675070028,2.4577705577208286,0.7608356079174095
100,40,pred_soft_lineage,clr,40,6,0.45,0.4593253968253968,0.4539284245166599,1.7186925467527054,0.7588712094686358
100,40,pred_soft_subtype,raw,40,6,0.55,0.5714285714285715,0.5537730243612596,3.3704561392842836,0.7979937240047535
100,40,pred_soft_subtype,clr,40,6,0.7,0.7073412698412698,0.7039835164835164,0.9227287638902979,0.9210603275401071
100,41,pred_soft_lineage,raw,40,6,0.425,0.42757936507936506,0.4270299145299145,3.7480413269463795,0.7310231384220355
