feature_set,transform,outer_fold,disease,feature,coefficient
pred_soft_lineage,raw,0,HCC,pred_soft_lineage::B,-1.075669377740951
pred_soft_lineage,raw,0,HCC,pred_soft_lineage::Myeloid,-0.20804434162529223
pred_soft_lineage,raw,0,HCC,pred_soft_lineage::NK,3.0134710288323165
pred_soft_lineage,raw,0,HCC,pred_soft_lineage::Other,-11.839454034039147
pred_soft_lineage,raw,0,HCC,pred_soft_lineage::T,-2.031074796586981
pred_soft_lineage,raw,0,Normal,pred_soft_lineage::B,4.342650130040832
pred_soft_lineage,raw,0,Normal,pred_soft_lineage::Myeloid,-0.08073510762866931
pred_soft_lineage,raw,0,Normal,pred_soft_lineage::NK,-3.9680352172215154
pred_soft_lineage,raw,0,Normal,pred_soft_lineage::Other,15.870573692994501
pred_soft_lineage,raw,0,Normal,pred_soft_lineage::T,1.9667718902877191
pred_soft_lineage,raw,0,PC,pred_soft_lineage::B,0.46330302261871603
pred_soft_lineage,raw,0,PC,pred_soft_lineage::Myeloid,-0.3878622775604148
pred_soft_lineage,raw,0,PC,pred_soft_lineage::NK,0.2382730932052562
pred_soft_lineage,raw,0,PC,pred_soft_lineage::Other,8.737755949109008
pred_soft_lineage,raw,0,PC,pred_soft_lineage::T,-0.07550973898947087
pred_soft_lineage,raw,1,BTC,pred_soft_lineage::B,3.4342107733507405
pred_soft_lineage,raw,1,BTC,pred_soft_lineage::Myeloid,-1.1702723079382344
pred_soft_lineage,raw,1,BTC,pred_soft_lineage::NK,-0.38163098675873663
pred_soft_lineage,raw,1,BTC,pred_soft_lineage::Other,-2.5026157792559705
pred_soft_lineage,raw,1,BTC,pred_soft_lineage::T,0.8393083310006773
pred_soft_lineage,raw,1,CRC,pred_soft_lineage::B,-2.461566309747098
pred_soft_lineage,raw,1,CRC,pred_soft_lineage::Myeloid,0.5451417610654121
pred_soft_lineage,raw,1,CRC,pred_soft_lineage::NK,0.5232100074200139
pred_soft_lineage,raw,1,CRC,pred_soft_lineage::Other,2.316878133829237
pred_soft_lineage,raw,1,CRC,pred_soft_lineage::T,-0.40276811881061125
pred_soft_lineage,raw,1,GC,pred_soft_lineage::B,-1.690031876536151
pred_soft_lineage,raw,1,GC,pred_soft_lineage::Myeloid,0.533074967179655
pred_soft_lineage,raw,1,GC,pred_soft_lineage::NK,-0.4184407054364727
pred_soft_lineage,raw,1,GC,pred_soft_lineage::Other,-1.4740896506093755
pred_soft_lineage,raw,1,GC,pred_soft_lineage::T,0.3630410171338154
pred_soft_lineage,raw,1,HCC,pred_soft_lineage::B,-2.093128075235201
pred_soft_lineage,raw,1,HCC,pred_soft_lineage::Myeloid,0.16338568820859795
pred_soft_lineage,raw,1,HCC,pred_soft_lineage::NK,1.5285554397249488
pred_soft_lineage,raw,1,HCC,pred_soft_lineage::Other,-2.387038458055691
pred_soft_lineage,raw,1,HCC,pred_soft_lineage::T,-0.8853275470232531
pred_soft_lineage,raw,1,Normal,pred_soft_lineage::B,0.7772732073014958
pred_soft_lineage,raw,1,Normal,pred_soft_lineage::Myeloid,0.3290618425339797
pred_soft_lineage,raw,1,Normal,pred_soft_lineage::NK,-0.3190825069799905
pred_soft_lineage,raw,1,Normal,pred_soft_lineage::Other,3.604040631025389
pred_soft_lineage,raw,1,Normal,pred_soft_lineage::T,-0.6322480783110634
pred_soft_lineage,raw,1,PC,pred_soft_lineage::B,2.033242280866215
pred_soft_lineage,raw,1,PC,pred_soft_lineage::Myeloid,-0.40039195104941205
pred_soft_lineage,raw,1,PC,pred_soft_lineage::NK,-0.9326112479697614
pred_soft_lineage,raw,1,PC,pred_soft_lineage::Other,0.44282512306640975
pred_soft_lineage,raw,1,PC,pred_soft_lineage::T,0.7179943960104356
pred_soft_lineage,raw,2,BTC,pred_soft_lineage::B,6.095002263209928
pred_soft_lineage,raw,2,BTC,pred_soft_lineage::Myeloid,-2.2043956854579037
pred_soft_lineage,raw,2,BTC,pred_soft_lineage::NK,1.679600312297639
pred_soft_lineage,raw,2,BTC,pred_soft_lineage::Other,1.5995023151202912
pred_soft_lineage,raw,2,BTC,pred_soft_lineage::T,-1.2039883378994667
pred_soft_lineage,raw,2,CRC,pred_soft_lineage::B,-3.4614814711291695
pred_soft_lineage,raw,2,CRC,pred_soft_lineage::Myeloid,0.8224003800848483
pred_soft_lineage,raw,2,CRC,pred_soft_lineage::NK,-0.3800212671027995
pred_soft_lineage,raw,2,CRC,pred_soft_lineage::Other,6.312327056371985
pred_soft_lineage,raw,2,CRC,pred_soft_lineage::T,0.529701188108475
pred_soft_lineage,raw,2,GC,pred_soft_lineage::B,-2.0391434513163404
pred_soft_lineage,raw,2,GC,pred_soft_lineage::Myeloid,0.6010035466730085
pred_soft_lineage,raw,2,GC,pred_soft_lineage::NK,-1.239202246824802
pred_soft_lineage,raw,2,GC,pred_soft_lineage::Other,0.3383096442451271
pred_soft_lineage,raw,2,GC,pred_soft_lineage::T,1.3094015736246267
pred_soft_lineage,raw,2,HCC,pred_soft_lineage::B,-0.7890740580315148
pred_soft_lineage,raw,2,HCC,pred_soft_lineage::Myeloid,-0.31832544295431736
pred_soft_lineage,raw,2,HCC,pred_soft_lineage::NK,2.100911899125438
pred_soft_lineage,raw,2,HCC,pred_soft_lineage::Other,-14.038558860598298
pred_soft_lineage,raw,2,HCC,pred_soft_lineage::T,-1.1060091085892798
pred_soft_lineage,raw,2,Normal,pred_soft_lineage::B,1.7556651523419435
pred_soft_lineage,raw,2,Normal,pred_soft_lineage::Myeloid,0.5945864070148292
pred_soft_lineage,raw,2,Normal,pred_soft_lineage::NK,-0.3252478987033191
pred_soft_lineage,raw,2,Normal,pred_soft_lineage::Other,7.30494200323416
pred_soft_lineage,raw,2,Normal,pred_soft_lineage::T,-1.4593439875817689
pred_soft_lineage,raw,2,PC,pred_soft_lineage::B,-1.5609684350748234
pred_soft_lineage,raw,2,PC,pred_soft_lineage::Myeloid,0.5047307946395387
pred_soft_lineage,raw,2,PC,pred_soft_lineage::NK,-1.8360407987921707
pred_soft_lineage,raw,2,PC,pred_soft_lineage::Other,-1.5165221583732735
pred_soft_lineage,raw,2,PC,pred_soft_lineage::T,1.9302386723374345
pred_soft_lineage,raw,3,BTC,pred_soft_lineage::B,2.0284158095178144
pred_soft_lineage,raw,3,BTC,pred_soft_lineage::Myeloid,-0.620158600622802
pred_soft_lineage,raw,3,BTC,pred_soft_lineage::NK,1.0110373938786623
pred_soft_lineage,raw,3,BTC,pred_soft_lineage::Other,-0.8042894092200444
pred_soft_lineage,raw,3,BTC,pred_soft_lineage::T,-1.1817057588016124
pred_soft_lineage,raw,3,CRC,pred_soft_lineage::B,-4.4319462369881
pred_soft_lineage,raw,3,CRC,pred_soft_lineage::Myeloid,0.1775502777734719
pred_soft_lineage,raw,3,CRC,pred_soft_lineage::NK,1.1335017188552485
pred_soft_lineage,raw,3,CRC,pred_soft_lineage::Other,0.6429410356195697
pred_soft_lineage,raw,3,CRC,pred_soft_lineage::T,0.6528287042056041
pred_soft_lineage,raw,3,GC,pred_soft_lineage::B,-0.9388501641571529
pred_soft_lineage,raw,3,GC,pred_soft_lineage::Myeloid,0.6539348472953426
pred_soft_lineage,raw,3,GC,pred_soft_lineage::NK,-0.7142914589917856
pred_soft_lineage,raw,3,GC,pred_soft_lineage::Other,-0.9208852003319594
pred_soft_lineage,raw,3,GC,pred_soft_lineage::T,0.3406129385444821
pred_soft_lineage,raw,3,HCC,pred_soft_lineage::B,-0.06679838647182865
pred_soft_lineage,raw,3,HCC,pred_soft_lineage::Myeloid,-0.12717163005829027
pred_soft_lineage,raw,3,HCC,pred_soft_lineage::NK,1.869818898609169
pred_soft_lineage,raw,3,HCC,pred_soft_lineage::Other,-3.901317384723888
pred_soft_lineage,raw,3,HCC,pred_soft_lineage::T,-1.6911699172468562
pred_soft_lineage,raw,3,Normal,pred_soft_lineage::B,0.9857073444193112
pred_soft_lineage,raw,3,Normal,pred_soft_lineage::Myeloid,0.049808649596699395
pred_soft_lineage,raw,3,Normal,pred_soft_lineage::NK,-0.05980275568675093
pred_soft_lineage,raw,3,Normal,pred_soft_lineage::Other,3.6506841836395685
pred_soft_lineage,raw,3,Normal,pred_soft_lineage::T,-0.5707419000528621
pred_soft_lineage,raw,3,PC,pred_soft_lineage::B,2.4234716336799567
pred_soft_lineage,raw,3,PC,pred_soft_lineage::Myeloid,-0.13396354398442684
pred_soft_lineage,raw,3,PC,pred_soft_lineage::NK,-3.240263796664542
pred_soft_lineage,raw,3,PC,pred_soft_lineage::Other,1.3328667750167542
pred_soft_lineage,raw,3,PC,pred_soft_lineage::T,2.450175933351248
pred_soft_lineage,raw,4,BTC,pred_soft_lineage::B,0.7537264175146889
pred_soft_lineage,raw,4,BTC,pred_soft_lineage::Myeloid,-0.3427305625143376
pred_soft_lineage,raw,4,BTC,pred_soft_lineage::NK,0.17127248058583727
pred_soft_lineage,raw,4,BTC,pred_soft_lineage::Other,-0.5780788337328567
pred_soft_lineage,raw,4,BTC,pred_soft_lineage::T,0.1586266010788187
pred_soft_lineage,raw,4,CRC,pred_soft_lineage::B,-1.5666123409081916
pred_soft_lineage,raw,4,CRC,pred_soft_lineage::Myeloid,0.10601951113043752
pred_soft_lineage,raw,4,CRC,pred_soft_lineage::NK,-0.3785954980857806
pred_soft_lineage,raw,4,CRC,pred_soft_lineage::Other,0.4069197592443882
pred_soft_lineage,raw,4,CRC,pred_soft_lineage::T,0.6547954274114354
pred_soft_lineage,raw,4,GC,pred_soft_lineage::B,0.40334759362297473
pred_soft_lineage,raw,4,GC,pred_soft_lineage::Myeloid,0.0678407220955803
pred_soft_lineage,raw,4,GC,pred_soft_lineage::NK,-0.4798007713963005
pred_soft_lineage,raw,4,GC,pred_soft_lineage::Other,-0.7124614529723616
pred_soft_lineage,raw,4,GC,pred_soft_lineage::T,0.25126577675971495
pred_soft_lineage,raw,4,HCC,pred_soft_lineage::B,-0.8925699328337424
pred_soft_lineage,raw,4,HCC,pred_soft_lineage::Myeloid,0.19491709781303843
pred_soft_lineage,raw,4,HCC,pred_soft_lineage::NK,0.6316445924927118
pred_soft_lineage,raw,4,HCC,pred_soft_lineage::Other,-0.567083473934141
pred_soft_lineage,raw,4,HCC,pred_soft_lineage::T,-0.6549776093320206
pred_soft_lineage,raw,4,Normal,pred_soft_lineage::B,0.6115893138056961
pred_soft_lineage,raw,4,Normal,pred_soft_lineage::Myeloid,-0.04947213481217962
pred_soft_lineage,raw,4,Normal,pred_soft_lineage::NK,0.3786328830616847
pred_soft_lineage,raw,4,Normal,pred_soft_lineage::Other,1.488098714590434
pred_soft_lineage,raw,4,Normal,pred_soft_lineage::T,-0.4866504973022356
pred_soft_lineage,raw,4,PC,pred_soft_lineage::B,0.6905189487985743
pred_soft_lineage,raw,4,PC,pred_soft_lineage::Myeloid,0.023425366287460767
pred_soft_lineage,raw,4,PC,pred_soft_lineage::NK,-0.3231536866581527
pred_soft_lineage,raw,4,PC,pred_soft_lineage::Other,-0.03739471319546301
pred_soft_lineage,raw,4,PC,pred_soft_lineage::T,0.0769403013842868
pred_soft_lineage,clr,0,BTC,pred_soft_lineage::B,0.34536803848891756
pred_soft_lineage,clr,0,BTC,pred_soft_lineage::Myeloid,-0.19149224958748948
pred_soft_lineage,clr,0,BTC,pred_soft_lineage::NK,0.12503647274559304
pred_soft_lineage,clr,0,BTC,pred_soft_lineage::Other,-0.06307638233141531
pred_soft_lineage,clr,0,BTC,pred_soft_lineage::T,-0.0898670869755244
pred_soft_lineage,clr,0,CRC,pred_soft_lineage::B,-0.32826599271846685
pred_soft_lineage,clr,0,CRC,pred_soft_lineage::Myeloid,0.08067082750483515
pred_soft_lineage,clr,0,CRC,pred_soft_lineage::NK,0.023072072947645766
pred_soft_lineage,clr,0,CRC,pred_soft_lineage::Other,0.04041476389964697
pred_soft_lineage,clr,0,CRC,pred_soft_lineage::T,0.12401968593989894
pred_soft_lineage,clr,0,GC,pred_soft_lineage::B,0.10709917998932937
pred_soft_lineage,clr,0,GC,pred_soft_lineage::Myeloid,0.13772092801861932
pred_soft_lineage,clr,0,GC,pred_soft_lineage::NK,-0.15422827979277154
pred_soft_lineage,clr,0,GC,pred_soft_lineage::Other,-0.20094966658652164
pred_soft_lineage,clr,0,GC,pred_soft_lineage::T,0.22943654204581151
pred_soft_lineage,clr,0,HCC,pred_soft_lineage::B,-0.20050531024525498
pred_soft_lineage,clr,0,HCC,pred_soft_lineage::Myeloid,0.12501978779409417
pred_soft_lineage,clr,0,HCC,pred_soft_lineage::NK,0.3741064458761253
pred_soft_lineage,clr,0,HCC,pred_soft_lineage::Other,-0.29984860443288364
pred_soft_lineage,clr,0,HCC,pred_soft_lineage::T,0.07331616730573069
pred_soft_lineage,clr,0,Normal,pred_soft_lineage::B,0.0614501708093494
pred_soft_lineage,clr,0,Normal,pred_soft_lineage::Myeloid,-0.1479477152235698
pred_soft_lineage,clr,0,Normal,pred_soft_lineage::NK,-0.21166726289843033
pred_soft_lineage,clr,0,Normal,pred_soft_lineage::Other,0.4164991412456349
pred_soft_lineage,clr,0,Normal,pred_soft_lineage::T,-0.3317775633479799
pred_soft_lineage,clr,0,PC,pred_soft_lineage::B,0.01485391367612526
pred_soft_lineage,clr,0,PC,pred_soft_lineage::Myeloid,-0.003971578506489431
pred_soft_lineage,clr,0,PC,pred_soft_lineage::NK,-0.15631944887816215
pred_soft_lineage,clr,0,PC,pred_soft_lineage::Other,0.10696074820553883
pred_soft_lineage,clr,0,PC,pred_soft_lineage::T,-0.005127744967936647
pred_soft_lineage,clr,1,BTC,pred_soft_lineage::B,0.4742579326786888
pred_soft_lineage,clr,1,BTC,pred_soft_lineage::Myeloid,-0.17549957841896288
pred_soft_lineage,clr,1,BTC,pred_soft_lineage::NK,0.0465391448751378
pred_soft_lineage,clr,1,BTC,pred_soft_lineage::Other,-0.18868261180505438
pred_soft_lineage,clr,1,BTC,pred_soft_lineage::T,0.11413233827913577
pred_soft_lineage,clr,1,CRC,pred_soft_lineage::B,-0.32159249523113276
pred_soft_lineage,clr,1,CRC,pred_soft_lineage::Myeloid,0.0393402136802719
pred_soft_lineage,clr,1,CRC,pred_soft_lineage::NK,0.06133399157451031
pred_soft_lineage,clr,1,CRC,pred_soft_lineage::Other,0.14239268112322415
pred_soft_lineage,clr,1,CRC,pred_soft_lineage::T,-0.05232495529585199
pred_soft_lineage,clr,1,GC,pred_soft_lineage::B,-0.056819999560851694
pred_soft_lineage,clr,1,GC,pred_soft_lineage::Myeloid,0.15605436699502634
pred_soft_lineage,clr,1,GC,pred_soft_lineage::NK,-0.08074168601140856
pred_soft_lineage,clr,1,GC,pred_soft_lineage::Other,-0.1310551322297048
pred_soft_lineage,clr,1,GC,pred_soft_lineage::T,0.17670674601318928
pred_soft_lineage,clr,1,HCC,pred_soft_lineage::B,-0.25459996810651503
pred_soft_lineage,clr,1,HCC,pred_soft_lineage::Myeloid,0.1537134055080507
pred_soft_lineage,clr,1,HCC,pred_soft_lineage::NK,0.33472625871148165
pred_soft_lineage,clr,1,HCC,pred_soft_lineage::Other,-0.1689760772399726
pred_soft_lineage,clr,1,HCC,pred_soft_lineage::T,0.028232931624556208
pred_soft_lineage,clr,1,Normal,pred_soft_lineage::B,-0.031706847819706716
pred_soft_lineage,clr,1,Normal,pred_soft_lineage::Myeloid,-0.18475508530465795
pred_soft_lineage,clr,1,Normal,pred_soft_lineage::NK,-0.17162619214121158
pred_soft_lineage,clr,1,Normal,pred_soft_lineage::Other,0.3849455900043242
pred_soft_lineage,clr,1,Normal,pred_soft_lineage::T,-0.3031571019041425
pred_soft_lineage,clr,1,PC,pred_soft_lineage::B,0.19046137803951724
pred_soft_lineage,clr,1,PC,pred_soft_lineage::Myeloid,0.011146677540271713
pred_soft_lineage,clr,1,PC,pred_soft_lineage::NK,-0.19023151700850952
pred_soft_lineage,clr,1,PC,pred_soft_lineage::Other,-0.038624449852816295
pred_soft_lineage,clr,1,PC,pred_soft_lineage::T,0.03641004128311281
pred_soft_lineage,clr,2,BTC,pred_soft_lineage::B,10.936958021619025
pred_soft_lineage,clr,2,BTC,pred_soft_lineage::Myeloid,-4.5474858357506145
pred_soft_lineage,clr,2,BTC,pred_soft_lineage::NK,1.798529369386176
pred_soft_lineage,clr,2,BTC,pred_soft_lineage::Other,-1.4438715281552823
pred_soft_lineage,clr,2,BTC,pred_soft_lineage::T,-5.6530902961951215
pred_soft_lineage,clr,2,CRC,pred_soft_lineage::B,-5.4183081057963784
pred_soft_lineage,clr,2,CRC,pred_soft_lineage::Myeloid,0.18914906573006496
pred_soft_lineage,clr,2,CRC,pred_soft_lineage::NK,-0.7127907008585939
pred_soft_lineage,clr,2,CRC,pred_soft_lineage::Other,2.4850588727952245
pred_soft_lineage,clr,2,CRC,pred_soft_lineage::T,2.2862797090716356
pred_soft_lineage,clr,2,GC,pred_soft_lineage::B,-2.361319102333457
pred_soft_lineage,clr,2,GC,pred_soft_lineage::Myeloid,1.0209116829087548
pred_soft_lineage,clr,2,GC,pred_soft_lineage::NK,-1.3380799414385465
pred_soft_lineage,clr,2,GC,pred_soft_lineage::Other,-0.12043684543763529
pred_soft_lineage,clr,2,GC,pred_soft_lineage::T,3.6932003437706666
pred_soft_lineage,clr,2,HCC,pred_soft_lineage::B,0.6162498769319993
pred_soft_lineage,clr,2,HCC,pred_soft_lineage::Myeloid,3.115599682395191
pred_soft_lineage,clr,2,HCC,pred_soft_lineage::NK,7.3690343052263225
pred_soft_lineage,clr,2,HCC,pred_soft_lineage::Other,-5.6868132570081675
pred_soft_lineage,clr,2,HCC,pred_soft_lineage::T,-1.6685335880457042
pred_soft_lineage,clr,2,Normal,pred_soft_lineage::B,-1.8344188434787945
pred_soft_lineage,clr,2,Normal,pred_soft_lineage::Myeloid,-0.5385995960265973
pred_soft_lineage,clr,2,Normal,pred_soft_lineage::NK,-4.908882152358018
pred_soft_lineage,clr,2,Normal,pred_soft_lineage::Other,4.863182311852733
pred_soft_lineage,clr,2,Normal,pred_soft_lineage::T,-3.374820781555267
pred_soft_lineage,clr,2,PC,pred_soft_lineage::B,-1.9391618469423813
pred_soft_lineage,clr,2,PC,pred_soft_lineage::Myeloid,0.7604250007431772
pred_soft_lineage,clr,2,PC,pred_soft_lineage::NK,-2.2078108799573775
pred_soft_lineage,clr,2,PC,pred_soft_lineage::Other,-0.09711955404690971
pred_soft_lineage,clr,2,PC,pred_soft_lineage::T,4.716964612953779
pred_soft_lineage,clr,3,BTC,pred_soft_lineage::B,2.2070237184467394
pred_soft_lineage,clr,3,BTC,pred_soft_lineage::Myeloid,-0.7620152198663431
pred_soft_lineage,clr,3,BTC,pred_soft_lineage::NK,0.8846654625611557
pred_soft_lineage,clr,3,BTC,pred_soft_lineage::Other,-0.5524476453356575
pred_soft_lineage,clr,3,BTC,pred_soft_lineage::T,-1.6611134513807673
pred_soft_lineage,clr,3,CRC,pred_soft_lineage::B,-3.4325156468420728
pred_soft_lineage,clr,3,CRC,pred_soft_lineage::Myeloid,0.45063747546585226
pred_soft_lineage,clr,3,CRC,pred_soft_lineage::NK,1.5450031175085783
pred_soft_lineage,clr,3,CRC,pred_soft_lineage::Other,0.12648221519562766
pred_soft_lineage,clr,3,CRC,pred_soft_lineage::T,1.8565716388683684
pred_soft_lineage,clr,3,GC,pred_soft_lineage::B,-0.6997575918636674
pred_soft_lineage,clr,3,GC,pred_soft_lineage::Myeloid,1.0532937747964608
pred_soft_lineage,clr,3,GC,pred_soft_lineage::NK,-0.678472531003833
pred_soft_lineage,clr,3,GC,pred_soft_lineage::Other,-0.4702422079336506
pred_soft_lineage,clr,3,GC,pred_soft_lineage::T,0.9447603080402174
pred_soft_lineage,clr,3,HCC,pred_soft_lineage::B,-0.06675076449207717
pred_soft_lineage,clr,3,HCC,pred_soft_lineage::Myeloid,1.4064998474296215
pred_soft_lineage,clr,3,HCC,pred_soft_lineage::NK,3.2864112544344883
pred_soft_lineage,clr,3,HCC,pred_soft_lineage::Other,-2.27398373339043
pred_soft_lineage,clr,3,HCC,pred_soft_lineage::T,-1.8187673399932238
pred_soft_lineage,clr,3,Normal,pred_soft_lineage::B,0.4995508480194723
pred_soft_lineage,clr,3,Normal,pred_soft_lineage::Myeloid,-0.9281742371603233
pred_soft_lineage,clr,3,Normal,pred_soft_lineage::NK,-1.3972303364351617
pred_soft_lineage,clr,3,Normal,pred_soft_lineage::Other,1.8133855092316407
pred_soft_lineage,clr,3,Normal,pred_soft_lineage::T,-1.2674701003849418
pred_soft_lineage,clr,3,PC,pred_soft_lineage::B,1.4924494367316004
pred_soft_lineage,clr,3,PC,pred_soft_lineage::Myeloid,-1.2202416406652672
pred_soft_lineage,clr,3,PC,pred_soft_lineage::NK,-3.6403769670652237
pred_soft_lineage,clr,3,PC,pred_soft_lineage::Other,1.3568058622324712
pred_soft_lineage,clr,3,PC,pred_soft_lineage::T,1.946018944850354
pred_soft_lineage,clr,4,BTC,pred_soft_lineage::B,0.7860820894459735
pred_soft_lineage,clr,4,BTC,pred_soft_lineage::Myeloid,-0.37810028218187436
pred_soft_lineage,clr,4,BTC,pred_soft_lineage::NK,0.3587733920089864
pred_soft_lineage,clr,4,BTC,pred_soft_lineage::Other,-0.2506117092398709
pred_soft_lineage,clr,4,BTC,pred_soft_lineage::T,-0.015196334704348394
pred_soft_lineage,clr,4,CRC,pred_soft_lineage::B,-1.1719700135166318
pred_soft_lineage,clr,4,CRC,pred_soft_lineage::Myeloid,0.09702456227701046
pred_soft_lineage,clr,4,CRC,pred_soft_lineage::NK,-0.2947570938553543
pred_soft_lineage,clr,4,CRC,pred_soft_lineage::Other,0.2991963764136078
pred_soft_lineage,clr,4,CRC,pred_soft_lineage::T,0.9672055748216448
pred_soft_lineage,clr,4,GC,pred_soft_lineage::B,0.6570145999988827
pred_soft_lineage,clr,4,GC,pred_soft_lineage::Myeloid,0.1113018113752157
pred_soft_lineage,clr,4,GC,pred_soft_lineage::NK,-0.2466140293352508
pred_soft_lineage,clr,4,GC,pred_soft_lineage::Other,-0.43781499130219537
pred_soft_lineage,clr,4,GC,pred_soft_lineage::T,0.2688222438362097
pred_soft_lineage,clr,4,HCC,pred_soft_lineage::B,-0.7653397144883842
pred_soft_lineage,clr,4,HCC,pred_soft_lineage::Myeloid,0.7930437722126361
pred_soft_lineage,clr,4,HCC,pred_soft_lineage::NK,0.7124566380912891
pred_soft_lineage,clr,4,HCC,pred_soft_lineage::Other,-0.9483378231071506
pred_soft_lineage,clr,4,HCC,pred_soft_lineage::T,-0.09325521753681901
pred_soft_lineage,clr,4,Normal,pred_soft_lineage::B,0.005069805061483507
pred_soft_lineage,clr,4,Normal,pred_soft_lineage::Myeloid,-0.5425608539239083
pred_soft_lineage,clr,4,Normal,pred_soft_lineage::NK,-0.15486020205216114
pred_soft_lineage,clr,4,Normal,pred_soft_lineage::Other,1.2441369994077873
pred_soft_lineage,clr,4,Normal,pred_soft_lineage::T,-1.1195237151088093
pred_soft_lineage,clr,4,PC,pred_soft_lineage::B,0.48914323349867633
pred_soft_lineage,clr,4,PC,pred_soft_lineage::Myeloid,-0.08070900975907962
pred_soft_lineage,clr,4,PC,pred_soft_lineage::NK,-0.37499870485750936
pred_soft_lineage,clr,4,PC,pred_soft_lineage::Other,0.09343114782782107
pred_soft_lineage,clr,4,PC,pred_soft_lineage::T,-0.008052551307877097
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::Atypical Memory B,0.013778725194177858
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::CD14 Monocyte-1,-2.0609319176994387
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::CD14 Monocyte-2,2.946390483981568
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::CD14 Monocyte-3,0.015848400087952005
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::CD16 Monocyte-1,-2.6706450382762608
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::CD16 Monocyte-2,0.023287027091668706
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::CD16 NK,-2.192828393456127
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::CD4 + Tcm-1,3.0286697875105957
pred_hard_subtype,raw,0,BTC,pred_hard_subtype::CD4 + Tcm-2,0.15688281500050932
