job_id,outer_fold,seed,patient_budget,cell_cap,model,task,start_time,end_time,exit_status,log_path,output_path,error
fold0_seed16_P8_C100_xgboost_fine,0,16,8,100,xgboost,fine,2026-09-08T20:34:23.680998+00:00,2026-09-08T20:35:20.274290+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed16_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed16_P8_C100_xgboost.npz,
fold0_seed17_P8_C100_logistic_regression_coarse,0,17,8,100,logistic_regression,coarse,2026-09-08T20:34:23.733150+00:00,2026-09-08T20:35:01.496621+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed17_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed17_P8_C100_logistic_regression.npz,
fold0_seed17_P8_C100_logistic_regression_fine,0,17,8,100,logistic_regression,fine,2026-09-08T20:34:23.733150+00:00,2026-09-08T20:35:01.496621+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed17_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed17_P8_C100_logistic_regression.npz,
fold0_seed17_P8_C100_xgboost_coarse,0,17,8,100,xgboost,coarse,2026-09-08T20:34:23.853658+00:00,2026-09-08T20:35:33.974677+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed17_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed17_P8_C100_xgboost.npz,
fold0_seed17_P8_C100_xgboost_fine,0,17,8,100,xgboost,fine,2026-09-08T20:34:23.853658+00:00,2026-09-08T20:35:33.974677+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed17_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed17_P8_C100_xgboost.npz,
fold0_seed18_P8_C100_logistic_regression_coarse,0,18,8,100,logistic_regression,coarse,2026-09-08T20:34:23.682814+00:00,2026-09-08T20:35:04.113195+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed18_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed18_P8_C100_logistic_regression.npz,
fold0_seed18_P8_C100_logistic_regression_fine,0,18,8,100,logistic_regression,fine,2026-09-08T20:34:23.682814+00:00,2026-09-08T20:35:04.113195+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed18_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed18_P8_C100_logistic_regression.npz,
fold0_seed18_P8_C100_xgboost_coarse,0,18,8,100,xgboost,coarse,2026-09-08T20:34:23.830859+00:00,2026-09-08T20:35:32.571333+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed18_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed18_P8_C100_xgboost.npz,
fold0_seed18_P8_C100_xgboost_fine,0,18,8,100,xgboost,fine,2026-09-08T20:34:23.830859+00:00,2026-09-08T20:35:32.571333+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed18_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed18_P8_C100_xgboost.npz,
fold0_seed19_P8_C100_logistic_regression_coarse,0,19,8,100,logistic_regression,coarse,2026-09-08T20:34:23.684683+00:00,2026-09-08T20:35:01.560369+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed19_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed19_P8_C100_logistic_regression.npz,
